	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
C19orf48	407	407	4.03890443446e-09	0.0	2.8186	0.0	ENSG00000167747.13
POLD1	407	407	1.35374445566e-19	0.0	2.0767	0.0	ENSG00000062822.12
ANKRD2	407	407	0.00501735782324	0.0	3.2709	0.0	ENSG00000165887.11
BLM	407	407	5.76173019681e-05	0.0	3.6102	0.0	ENSG00000197299.10
PPP1R14A	407	407	2.93897127354e-05	0.0	-5.8218	0.0	ENSG00000167641.10
LY6G5B	407	407	4.02760626018e-12	0.0	-3.0018	0.0	ENSG00000240053.8
HTR2C	407	407	0.00387094151748	0.0	4.3101	0.0	ENSG00000147246.9
UBB	407	407	0.00221291761284	0.0	0.9617	0.0	ENSG00000170315.13
ACSM1	407	407	0.000139635920913	0.0	-4.8441	0.0	ENSG00000166743.9
HMGCR	407	407	0.000176532300573	0.0	1.8251	0.0	ENSG00000113161.15
RASA2	407	407	0.000126633181198	0.0	-1.3467	0.0	ENSG00000155903.11
TBC1D3D	407	407	0.00154924601964	0.0	-5.5632	0.0	ENSG00000274419.4
UPF3B	407	407	0.000323109343846	0.0	1.1936	0.0	ENSG00000125351.10
HDX	407	407	5.91948083093e-10	0.0	-2.1065	0.0	ENSG00000165259.13
DPT	407	407	6.13985930818e-17	0.0	-9.4953	0.0	ENSG00000143196.4
TPK1	407	407	1.44723254562e-12	0.0	-3.4615	0.0	ENSG00000196511.13
DFNB31	407	407	1.18745604117e-09	0.0	-2.8835	0.0	ENSG00000095397.13
TRMT112	407	407	1.33996093302e-13	0.0	1.4843	0.0	ENSG00000173113.6
SATB2	407	407	1.28666427486e-07	0.0	-2.3741	0.0	ENSG00000119042.16
EXO1	407	407	0.00136298541315	0.0	5.0279	0.0	ENSG00000174371.16
HSD11B1	407	407	3.24419420315e-05	0.0	-5.4017	0.0	ENSG00000117594.9
HSD17B1	407	407	0.000581935518545	0.0	1.5572	0.0	ENSG00000108786.10
LCNL1	407	407	4.10970387553e-06	0.0	-5.726	0.0	ENSG00000214402.6
RHNO1	407	407	4.26620523716e-06	0.0	1.9786	0.0	ENSG00000171792.10
FKBP5	407	407	4.47073865936e-05	0.0	-2.8872	0.0	ENSG00000096060.14
ROR2	407	407	1.51092160774e-10	0.0	-5.3143	0.0	ENSG00000169071.14
GMPS	407	407	3.99151780977e-05	0.0	1.198	0.0	ENSG00000163655.15
ZNF585A	407	407	4.12761185587e-05	0.0	-1.495	0.0	ENSG00000196967.10
POLR3GL	407	407	0.00595098526723	0.0	-1.1737	0.0	ENSG00000121851.12
BAALC	407	407	0.000113669071191	0.0	-3.4422	0.0	ENSG00000164929.16
POLD3	407	407	0.000503370734296	0.0	1.7045	0.0	ENSG00000077514.8
COX4I2	407	407	0.00026828985579	0.0	-2.8363	0.0	ENSG00000131055.4
UVSSA	407	407	0.00235393485131	0.0	-1.9715	0.0	ENSG00000163945.15
ACSM5	407	407	5.45687341768e-06	0.0	-5.2989	0.0	ENSG00000183549.10
MYLK4	407	407	7.19519932336e-07	0.0	-3.5401	0.0	ENSG00000145949.9
TADA1	407	407	0.000226611359478	0.0	0.6748	0.0	ENSG00000152382.5
IL18RAP	407	407	0.000389323119588	0.0	-5.9893	0.0	ENSG00000115607.9
BIRC5	407	407	1.54242590084e-07	0.0	6.5894	0.0	ENSG00000089685.14
CEL	407	407	0.00641025589249	0.0	2.7613	0.0	ENSG00000170835.13
GINM1	407	407	0.0031856417401	0.0	-0.6653	0.0	ENSG00000055211.12
POLR3E	407	407	0.00859763709681	0.0	-0.8073	0.0	ENSG00000058600.15
COMMD4	407	407	3.66975344511e-06	0.0	1.04	0.0	ENSG00000140365.15
CAPZA1	407	407	2.9111630376e-08	0.0	2.157	0.0	ENSG00000116489.12
EMILIN1	407	407	2.88899148942e-07	0.0	-5.0717	0.0	ENSG00000138080.13
ATP6V1B1	407	407	0.00828083285651	0.0	2.2822	0.0	ENSG00000116039.11
B4GALT3	407	407	1.17998449032e-08	0.0	1.812	0.0	ENSG00000158850.14
ACAA2	407	407	9.9482174631e-06	0.0	-3.3799	0.0	ENSG00000167315.17
SNRNP48	407	407	0.000116471782781	0.0	-0.9745	0.0	ENSG00000168566.11
CHD8	407	407	6.27103463424e-24	0.0	1.4063	0.0	ENSG00000100888.12
C2orf68	407	407	0.00600148055703	0.0	1.1009	0.0	ENSG00000168887.10
MBTPS2	407	407	0.000250010995377	0.0	1.1964	0.0	ENSG00000012174.11
CARD8	407	407	0.00459123850821	0.0	-1.2523	0.0	ENSG00000105483.16
MRPS11	407	407	0.00347589476333	0.0	1.0496	0.0	ENSG00000181991.15
SUGCT	407	407	6.57170949657e-05	0.0	-3.7132	0.0	ENSG00000175600.15
RCOR1	407	407	2.69649163392e-11	0.0	1.5724	0.0	ENSG00000089902.9
WIPF3	407	407	0.000434078216307	0.0	-4.8241	0.0	ENSG00000122574.10
CLPS	407	407	2.29708443752e-05	0.0	-6.7166	0.0	ENSG00000137392.9
MRPL45	407	407	3.96846247973e-13	0.0	1.0878	0.0	ENSG00000278845.4
EFEMP1	407	407	2.60948869661e-27	0.0	-7.4028	0.0	ENSG00000115380.18
SYTL3	407	407	2.84863623836e-12	0.0	-5.0901	0.0	ENSG00000164674.15
CRMP1	407	407	0.000172291222293	0.0	-2.2799	0.0	ENSG00000072832.14
SEMA3D	407	407	0.00166814358653	0.0	3.3732	0.0	ENSG00000153993.13
ABL1	407	407	0.00901042704331	0.0	-2.2427	0.0	ENSG00000097007.17
CPNE3	407	407	6.4320293694e-14	0.0	1.8977	0.0	ENSG00000085719.11
C1orf233	407	407	3.80432332373e-07	0.0	4.9942	0.0	ENSG00000228594.3
GEN1	407	407	0.00762383224132	0.0	1.8012	0.0	ENSG00000178295.14
PNMT	407	407	0.000169381017561	0.0	-3.1128	0.0	ENSG00000141744.3
HELZ2	407	407	0.00168522930702	0.0	2.0383	0.0	ENSG00000130589.16
CRYBA2	407	407	0.00805897620359	0.0	5.3238	0.0	ENSG00000163499.11
RGPD6	407	407	6.86603481849e-34	0.0	-3.1636	0.0	ENSG00000183054.11
LRIG3	407	407	6.14301571217e-05	0.0	-2.6046	0.0	ENSG00000139263.11
UQCRC1	407	407	2.67489769555e-06	0.0	2.1803	0.0	ENSG00000010256.10
NLRP1	407	407	1.46623241849e-06	0.0	-4.0167	0.0	ENSG00000091592.15
PIEZO2	407	407	0.000342163631074	0.0	-2.9477	0.0	ENSG00000154864.11
GARS	407	407	2.40587718067e-05	0.0	1.8136	0.0	ENSG00000106105.13
PLEKHG4B	407	407	0.0016425258029	0.0	4.4752	0.0	ENSG00000153404.13
DERA	407	407	4.8334517647e-05	0.0	0.6854	0.0	ENSG00000023697.12
RP5-1042K10.14	407	407	0.00226050401446	0.0	-5.3358	0.0	ENSG00000279624.3
TSEN54	407	407	0.000640174998995	0.0	1.3262	0.0	ENSG00000182173.12
SNX25	407	407	1.24301846317e-07	0.0	-2.2448	0.0	ENSG00000109762.15
ALX1	407	407	0.00887277868596	0.0	-4.7783	0.0	ENSG00000180318.3
CEP57	407	407	0.000259769878458	0.0	0.972	0.0	ENSG00000166037.10
CDH4	407	407	5.88188601911e-05	0.0	-3.8331	0.0	ENSG00000179242.15
PSME3	407	407	9.72604686872e-07	0.0	1.4654	0.0	ENSG00000131467.10
SOX6	407	407	0.000374905432558	0.0	-3.4721	0.0	ENSG00000110693.15
ZNF695	407	407	2.76703508377e-07	0.0	4.5635	0.0	ENSG00000197472.14
TGFBR3L	407	407	0.00670372247733	0.0	-4.9446	0.0	ENSG00000260001.6
PNPLA7	407	407	1.05930057928e-29	0.0	-5.187	0.0	ENSG00000130653.15
IP6K3	407	407	0.001025802979	0.0	-5.2572	0.0	ENSG00000161896.10
KIF23	407	407	1.41629339694e-09	0.0	4.978	0.0	ENSG00000137807.13
PCSK1	407	407	0.00902512686935	0.0	-3.3021	0.0	ENSG00000175426.10
VIP	407	407	4.55508492128e-05	0.0	-6.5952	0.0	ENSG00000146469.12
NNAT	407	407	3.18419083858e-07	0.0	-4.9776	0.0	ENSG00000053438.8
CC2D1B	407	407	0.00204655950129	0.0	0.5517	0.0	ENSG00000154222.14
LGI4	407	407	4.35910601684e-14	0.0	-6.095	0.0	ENSG00000153902.13
DDX56	407	407	2.49072289833e-06	0.0	0.8254	0.0	ENSG00000136271.10
B3GNT2	407	407	0.00720198237873	0.0	1.3868	0.0	ENSG00000170340.10
L1CAM	407	407	1.19948870532e-05	0.0	-3.4391	0.0	ENSG00000198910.12
ATP1A1	407	407	0.0041047259609	0.0	1.5775	0.0	ENSG00000163399.15
