	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
PRDM8	494	494	1.43314648624e-06	0.0	-4.825	0.0	ENSG00000152784.15
GPER1	494	494	0.000824380873418	0.0	-3.1884	0.0	ENSG00000164850.14
QSOX1	494	494	0.000529872024396	0.0	-2.6365	0.0	ENSG00000116260.16
AHSA2	494	494	3.4678492348e-05	0.0	-2.0184	0.0	ENSG00000173209.22
SRPX	494	494	3.12533952706e-05	0.0	-4.2444	0.0	ENSG00000101955.14
TMLHE	494	494	5.12671975978e-08	0.0	-3.0733	0.0	ENSG00000185973.10
WDR17	494	494	0.000107383261423	0.0	-3.8326	0.0	ENSG00000150627.15
RAB10	494	494	0.00467351424201	0.0	1.242	0.0	ENSG00000084733.10
SEZ6L2	494	494	0.00111812931323	0.0	3.6447	0.0	ENSG00000174938.14
ZC3H12B	494	494	9.89776201575e-16	0.0	-3.4684	0.0	ENSG00000102053.12
SOGA3	494	494	0.000804369898444	0.0	-3.9278	0.0	ENSG00000255330.8
GRIA3	494	494	1.10521073958e-05	0.0	-4.4007	0.0	ENSG00000125675.17
DLGAP5	494	494	0.00313483423704	0.0	4.0234	0.0	ENSG00000126787.12
ADHFE1	494	494	3.09192523873e-05	0.0	-2.9682	0.0	ENSG00000147576.15
EYA4	494	494	5.88732837801e-07	0.0	-4.1506	0.0	ENSG00000112319.17
FBLL1	494	494	0.00615185459128	0.0	3.4542	0.0	ENSG00000188573.7
ARMC8	494	494	7.73467087019e-16	0.0	2.4981	0.0	ENSG00000114098.17
PPT2-EGFL8	494	494	1.86956809544e-07	0.0	-2.9966	0.0	ENSG00000258388.7
MYOZ2	494	494	0.000521526732192	0.0	-4.9917	0.0	ENSG00000172399.5
FKBPL	494	494	0.00905245766809	0.0	0.9719	0.0	ENSG00000204315.3
SF3B3	494	494	0.00406735029262	0.0	0.7262	0.0	ENSG00000189091.12
TRAF5	494	494	0.000591358148854	0.0	-2.1498	0.0	ENSG00000082512.14
RERGL	494	494	0.00112242445732	0.0	-4.0794	0.0	ENSG00000111404.6
SFXN3	494	494	0.00447871211502	0.0	-1.5205	0.0	ENSG00000107819.13
SUCO	494	494	3.10918961469e-10	0.0	1.8987	0.0	ENSG00000094975.13
SERP2	494	494	1.17994549354e-12	0.0	-4.2243	0.0	ENSG00000151778.10
DPYSL4	494	494	6.5121878427e-05	0.0	-3.9819	0.0	ENSG00000151640.12
AGAP5	494	494	0.00241103567317	0.0	-1.5175	0.0	ENSG00000172650.12
RBBP5	494	494	5.97792356829e-05	0.0	0.9439	0.0	ENSG00000117222.13
NOL10	494	494	0.000624740937127	0.0	1.1844	0.0	ENSG00000115761.15
PTGER3	494	494	0.00097730083974	0.0	-3.4542	0.0	ENSG00000050628.20
WDR60	494	494	0.00529996326695	0.0	-0.9787	0.0	ENSG00000126870.15
MYO15B	494	494	2.45010548111e-13	0.0	-4.3998	0.0	ENSG00000266714.6
ANLN	494	494	0.00689232990023	0.0	2.7688	0.0	ENSG00000011426.10
KLC1	494	494	4.2391104523e-06	0.0	-1.3896	0.0	ENSG00000126214.20
NFU1	494	494	0.00194757205213	0.0	1.0255	0.0	ENSG00000169599.12
VPS25	494	494	0.00287417036648	0.0	1.1612	0.0	ENSG00000131475.6
FLT4	494	494	0.00364255965486	0.0	-2.3472	0.0	ENSG00000037280.15
COA3	494	494	0.00378367179783	0.0	1.3896	0.0	ENSG00000183978.7
KIF4A	494	494	0.00158538003164	0.0	3.8946	0.0	ENSG00000090889.11
CLPB	494	494	0.000180956325226	0.0	1.8927	0.0	ENSG00000162129.12
PSMD14	494	494	0.0026272776557	0.0	1.5036	0.0	ENSG00000115233.11
MYOZ3	494	494	0.000717560003484	0.0	-3.7399	0.0	ENSG00000164591.13
TCF7L1	494	494	6.56150563692e-09	0.0	-3.0143	0.0	ENSG00000152284.4
PLXND1	494	494	0.00223825781214	0.0	-1.892	0.0	ENSG00000004399.12
TMEM209	494	494	5.88732837801e-07	0.0	1.6007	0.0	ENSG00000146842.16
KLHL8	494	494	9.2254183506e-10	0.0	2.2593	0.0	ENSG00000145332.13
PSMD11	494	494	0.000145650373149	0.0	1.2894	0.0	ENSG00000108671.9
TXNDC15	494	494	8.83604699214e-06	0.0	1.4704	0.0	ENSG00000113621.14
HCCS	494	494	0.00599688022796	0.0	1.3423	0.0	ENSG00000004961.14
NUDT17	494	494	0.00131189460549	0.0	-1.774	0.0	ENSG00000186364.11
P2RX2	494	494	8.34194268474e-05	0.0	-4.6618	0.0	ENSG00000187848.12
DIO3	494	494	0.00132239626599	0.0	-3.3455	0.0	ENSG00000197406.7
MDGA1	494	494	7.04128703533e-05	0.0	-4.0876	0.0	ENSG00000112139.14
ZNF540	494	494	0.00130516320509	0.0	-2.0566	0.0	ENSG00000171817.16
PPIH	494	494	1.16285275106e-06	0.0	1.3192	0.0	ENSG00000171960.10
