	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
GAGE13	420	420	2.629742771e-07	0.0	8.9769	0.0	ENSG00000274274.1
CADPS2	420	420	0.00204224996245	0.0	-1.4033	0.0	ENSG00000081803.15
LRRC69	420	420	0.0013449025028	0.0	2.214	0.0	ENSG00000214954.8
EPHA1	420	420	5.16672602024e-16	0.0	4.7791	0.0	ENSG00000146904.8
FOXL2NB	420	420	4.28098647448e-32	0.0	-11.1736	0.0	ENSG00000206262.8
C6orf163	420	420	9.5498649909e-05	0.0	-2.5385	0.0	ENSG00000203872.6
POLR3C	420	420	1.76897897808e-06	0.0	1.121	0.0	ENSG00000186141.8
STAG3L5P-PVRIG2P-PILRB	420	420	0.000109929355837	0.0	-1.8226	0.0	ENSG00000272752.5
VPS72	420	420	6.75861296673e-14	0.0	1.5123	0.0	ENSG00000163159.11
TRIM44	420	420	4.39329537555e-08	0.0	1.2231	0.0	ENSG00000166326.6
ZC4H2	420	420	3.99955203148e-13	0.0	-2.6396	0.0	ENSG00000126970.15
CPQ	420	420	6.65060680262e-08	0.0	-2.0436	0.0	ENSG00000104324.15
TAB3	420	420	0.00341630495614	0.0	-1.4878	0.0	ENSG00000157625.15
PCDHGA8	420	420	0.00966805336139	0.0	-1.7894	0.0	ENSG00000253767.2
VIP	420	420	0.000343479385192	0.0	-3.8843	0.0	ENSG00000146469.12
EZH1	420	420	1.36468269981e-09	0.0	-2.5687	0.0	ENSG00000108799.12
CDADC1	420	420	1.14155795523e-15	0.0	-2.4838	0.0	ENSG00000102543.14
MRPS18B	420	420	1.54863280634e-07	0.0	1.5177	0.0	ENSG00000204568.11
ZNF701	420	420	0.00416437280445	0.0	-0.9296	0.0	ENSG00000167562.11
CPLX2	420	420	0.0031154706988	0.0	4.2134	0.0	ENSG00000145920.14
LEPR	420	420	1.95075693123e-05	0.0	-3.7951	0.0	ENSG00000116678.18
TNFSF10	420	420	0.0035931843742	0.0	2.7635	0.0	ENSG00000121858.10
C11orf45	420	420	4.46115481215e-08	0.0	3.8277	0.0	ENSG00000174370.9
CNGB1	420	420	6.6976435616e-06	0.0	7.3428	0.0	ENSG00000070729.13
ZNF75D	420	420	0.00036313076923	0.0	-1.2139	0.0	ENSG00000186376.14
CRBN	420	420	0.00143147276392	0.0	-1.2024	0.0	ENSG00000113851.13
GPATCH8	420	420	0.00686497593859	0.0	-0.619	0.0	ENSG00000186566.11
ROR2	420	420	6.63835965474e-13	0.0	-2.6241	0.0	ENSG00000169071.14
ACSM1	420	420	8.83398937176e-13	0.0	-4.445	0.0	ENSG00000166743.9
IFI27L2	420	420	0.00142127633362	0.0	-1.8564	0.0	ENSG00000119632.3
FAM181B	420	420	2.76249469648e-09	0.0	-5.4982	0.0	ENSG00000182103.4
USHBP1	420	420	0.00692201600089	0.0	-2.8322	0.0	ENSG00000130307.11
HS3ST6	420	420	4.23733238109e-06	0.0	6.0466	0.0	ENSG00000162040.6
RAB3B	420	420	0.00229670174005	0.0	-3.456	0.0	ENSG00000169213.6
GPIHBP1	420	420	4.00581792075e-05	0.0	-4.8461	0.0	ENSG00000277494.1
INPP5F	420	420	9.50364807043e-09	0.0	-1.2372	0.0	ENSG00000198825.11
ASIP	420	420	7.84097614274e-07	0.0	-5.4024	0.0	ENSG00000101440.9
CYBA	420	420	3.73793792081e-05	0.0	3.1079	0.0	ENSG00000051523.10
UBA1	420	420	2.48277438449e-15	0.0	1.9712	0.0	ENSG00000130985.16
ENDOU	420	420	5.58110343025e-06	0.0	-3.8145	0.0	ENSG00000111405.8
RORA	420	420	1.52601844782e-12	0.0	-4.2163	0.0	ENSG00000069667.15
CTSB	420	420	0.00627854800419	0.0	1.5747	0.0	ENSG00000164733.20
GATC	420	420	1.58810670981e-12	0.0	1.3377	0.0	ENSG00000257218.5
WNT10A	420	420	0.00148496679312	0.0	4.6018	0.0	ENSG00000135925.8
SPRYD3	420	420	0.00457436417011	0.0	-1.0413	0.0	ENSG00000167778.8
ZSCAN18	420	420	1.26888399594e-17	0.0	-3.331	0.0	ENSG00000121413.12
LAMP2	420	420	0.00208626167384	0.0	1.2206	0.0	ENSG00000005893.15
HLCS	420	420	0.00773827309509	0.0	1.148	0.0	ENSG00000159267.14
FOXO3	420	420	0.0025890921448	0.0	-1.4752	0.0	ENSG00000118689.14
MRPS10	420	420	0.0069734597983	0.0	1.0334	0.0	ENSG00000048544.5
ZIM2	420	420	2.25766532925e-12	0.0	-5.8492	0.0	ENSG00000269699.5
DLAT	420	420	2.32505367651e-05	0.0	1.4518	0.0	ENSG00000150768.15
FOXO4	420	420	0.00421970789812	0.0	-1.4906	0.0	ENSG00000184481.16
NEIL1	420	420	1.47657977702e-16	0.0	-3.7077	0.0	ENSG00000140398.13
NLK	420	420	0.00036240889025	0.0	1.0113	0.0	ENSG00000087095.12
WDR6	420	420	0.000959816456713	0.0	-1.8082	0.0	ENSG00000178252.17
BTG3	420	420	0.00223459299202	0.0	2.3357	0.0	ENSG00000154640.14
PLSCR1	420	420	9.78203355913e-07	0.0	2.8629	0.0	ENSG00000188313.12
SERGEF	420	420	9.5141999949e-05	0.0	-1.2825	0.0	ENSG00000129158.10
PAF1	420	420	1.34023202664e-10	0.0	1.413	0.0	ENSG00000006712.14
CLASP1	420	420	0.00541918563334	0.0	-0.6304	0.0	ENSG00000074054.17
PLCD3	420	420	3.30881124769e-08	0.0	2.8516	0.0	ENSG00000161714.11
CFAP69	420	420	0.00950888687425	0.0	-1.4407	0.0	ENSG00000105792.19
PSMA1	420	420	5.10665944712e-07	0.0	1.1148	0.0	ENSG00000129084.17
BSCL2	420	420	0.000465742009973	0.0	1.7246	0.0	ENSG00000168000.14
ZNF266	420	420	0.00245217901627	0.0	-1.7994	0.0	ENSG00000174652.17
SETX	420	420	0.00043984499253	0.0	-0.8141	0.0	ENSG00000107290.13
MYNN	420	420	3.12571234951e-07	0.0	1.1073	0.0	ENSG00000085274.15
PKP3	420	420	4.47536506488e-10	0.0	6.722	0.0	ENSG00000184363.9
ARHGEF6	420	420	0.000435038893541	0.0	-1.4583	0.0	ENSG00000129675.15
DDA1	420	420	8.47256476127e-17	0.0	2.4155	0.0	ENSG00000130311.10
PCDHGB4	420	420	8.21217474678e-08	0.0	-2.3301	0.0	ENSG00000253953.2
SOHLH2	420	420	0.00303536028964	0.0	4.965	0.0	ENSG00000120669.15
MAP3K10	420	420	0.000315098102316	0.0	1.6279	0.0	ENSG00000130758.7
ATOH8	420	420	2.15995091732e-06	0.0	-4.2136	0.0	ENSG00000168874.12
CD2AP	420	420	2.29251530018e-12	0.0	2.3151	0.0	ENSG00000198087.7
LMBR1	420	420	0.00606538446514	0.0	0.7626	0.0	ENSG00000105983.19
SLC35A4	420	420	5.20121608882e-06	0.0	1.6427	0.0	ENSG00000176087.14
MX2	420	420	1.44131596039e-08	0.0	4.1563	0.0	ENSG00000183486.12
NPW	420	420	0.000157813752807	0.0	5.4396	0.0	ENSG00000183971.5
SUCLG1	420	420	0.00530403363981	0.0	0.648	0.0	ENSG00000163541.11
CHRAC1	420	420	5.97582179502e-05	0.0	1.6186	0.0	ENSG00000104472.9
