	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
PARP6	36	36	1.2068436222e-10	0.0001	-1.7296	0.5714	ENSG00000137817.16
CENPT	36	36	1.07722248403e-10	0.0	-2.0633	0.3803	ENSG00000102901.12
FAM193B	36	36	5.13029879717e-09	0.0001	-2.4726	0.4339	ENSG00000146067.15
SNRNP70	36	36	1.75846067982e-10	0.0	-2.5316	0.3364	ENSG00000104852.14
LENG8	36	36	9.86221727455e-12	0.0	-2.8286	0.6333	ENSG00000167615.16
CCNL2	36	36	1.65305367916e-17	0.0	-2.888	0.5485	ENSG00000221978.11
CREBZF	36	36	7.21529842522e-12	0.0	-2.2698	0.4664	ENSG00000137504.13
AHSA2	36	36	9.70850102743e-15	0.0	-3.2606	0.8416	ENSG00000173209.22
HNRNPH1	36	36	1.78469762817e-09	0.0	-1.9487	0.3859	ENSG00000169045.17
STAG3L5P-PVRIG2P-PILRB	36	36	3.9198858871e-10	0.0002	-3.2385	0.8359	ENSG00000272752.5
LUC7L	36	35	8.68010980011e-07	0.0003	-2.2021	0.3788	ENSG00000007392.16
RBM39	36	35	3.04041472448e-09	0.0006	-1.5992	0.3441	ENSG00000131051.20
GNL3L	36	35	3.36436817045e-11	0.0472	2.0801	0.4469	ENSG00000130119.15
STX16	36	35	1.47780897289e-06	0.0003	-1.7242	0.4255	ENSG00000124222.21
GOLGA8B	36	35	1.37357919031e-10	0.001	-3.8708	1.177	ENSG00000215252.11
GOLGA8A	36	35	4.24698458974e-17	0.0003	-3.7025	1.1794	ENSG00000175265.17
TAF1C	36	35	6.65908547319e-07	0.0009	-2.0958	0.4473	ENSG00000103168.16
FAM156A	36	35	1.74463394274e-07	0.0003	-2.6007	0.5981	ENSG00000268350.7
APBB3	36	34	1.28272435481e-08	0.0006	-2.6693	0.5463	ENSG00000113108.17
METTL17	36	34	4.30203421715e-07	0.0085	-1.9079	0.4073	ENSG00000165792.17
MSL1	36	34	4.47038927519e-07	0.0015	-1.2292	0.2427	ENSG00000188895.11
MAN2C1	36	34	3.37643398572e-06	0.0004	-1.8778	0.3391	ENSG00000140400.14
CLASRP	36	34	1.10947453321e-06	0.0009	-1.6981	0.2803	ENSG00000104859.14
ARGLU1	36	33	1.69747365524e-07	0.0051	-1.9595	0.3911	ENSG00000134884.13
NAT9	36	33	7.63535921051e-10	0.0058	-1.889	0.5039	ENSG00000109065.11
IKBKB	36	33	1.01591413177e-08	0.0011	-1.625	0.3101	ENSG00000104365.13
LY6G5B	36	33	1.07920478597e-08	0.0139	-3.2139	1.2162	ENSG00000240053.8
METTL3	36	33	5.14336560988e-07	0.003	-1.5323	0.3689	ENSG00000165819.11
ENGASE	36	32	3.75916658888e-05	0.0012	-2.8699	0.5938	ENSG00000167280.16
TMEM262	36	32	5.52827837885e-05	0.0282	-2.5963	0.5202	ENSG00000187066.8
AGAP6	36	32	2.22987454329e-09	0.0013	-2.6499	0.728	ENSG00000204149.9
BRICD5	36	32	4.86393244679e-06	0.0046	-2.8439	0.5968	ENSG00000182685.7
PABPN1	36	32	1.45527155357e-06	0.0217	-1.5437	0.3946	ENSG00000100836.10
SRSF11	36	32	2.12454583155e-07	0.0086	-1.8253	0.4058	ENSG00000116754.13
PILRB	36	32	5.09022661494e-06	0.0016	-2.7958	0.8401	ENSG00000121716.18
MAPK8IP3	36	31	1.00620169512e-05	0.0175	-1.8564	0.6347	ENSG00000138834.12
POFUT2	36	31	1.0038858523e-06	0.064	-1.346	0.5058	ENSG00000186866.16
OGT	36	31	5.28358324494e-06	0.0105	-2.4161	0.5593	ENSG00000147162.13
RBM5	36	31	4.8218527819e-06	0.0059	-1.6594	0.3865	ENSG00000003756.16
GIGYF1	36	31	4.84159913412e-07	0.0027	-1.6703	0.5837	ENSG00000146830.9
ANKZF1	36	31	8.51145811771e-05	0.0066	-2.3442	0.3994	ENSG00000163516.13
DXO	36	31	4.1230375543e-08	0.0241	-1.58	0.4173	ENSG00000204348.9
KIAA0895L	36	31	7.85386301866e-06	0.0036	-2.6426	0.5456	ENSG00000196123.12
TUBGCP6	36	31	3.12658043117e-07	0.0015	-1.8638	0.6086	ENSG00000128159.11
UBAP1L	36	30	2.85028461863e-07	0.1423	-2.4799	0.8889	ENSG00000246922.8
RHOT2	36	30	8.87998754852e-06	0.0066	-1.561	0.3573	ENSG00000140983.13
CSAD	36	30	2.94040572941e-08	0.009	-2.6874	0.893	ENSG00000139631.18
AMY2B	36	30	7.04628434091e-09	0.0017	-3.4935	0.9225	ENSG00000240038.6
SEC31B	36	30	8.7704839293e-08	0.0205	-3.3883	1.0779	ENSG00000075826.16
NKTR	36	30	3.3634581755e-08	0.0307	-2.3923	0.7441	ENSG00000114857.17
TRMU	36	30	2.9060586901e-06	0.0092	-1.8944	0.482	ENSG00000100416.12
