	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
RING1	13	13	3.598123229e-07	0.0	-1.3243	0.1657	ENSG00000204227.4
PARP6	13	13	1.31534079947e-08	0.0001	-1.4292	0.2828	ENSG00000137817.16
METTL17	13	13	5.35103912702e-06	0.0002	-1.6381	0.4112	ENSG00000165792.17
SNRNP70	13	13	5.51996332506e-06	0.0001	-2.002	0.3607	ENSG00000104852.14
SLC26A10	13	13	4.83441440503e-13	0.0	-5.5682	1.8944	ENSG00000135502.16
NGDN	13	13	3.54894657658e-08	0.0002	-1.1728	0.2101	ENSG00000129460.15
SRSF5	13	13	6.42319921741e-06	0.0001	-1.915	0.3133	ENSG00000100650.15
METTL3	13	13	2.98088876031e-05	0.0003	-1.3636	0.1669	ENSG00000165819.11
RNASEH2C	13	13	1.39945771516e-07	0.0	-2.0117	0.3503	ENSG00000172922.8
AAK1	13	13	4.51541676973e-11	0.0002	1.4769	0.5283	ENSG00000115977.18
TULP4	13	13	1.88783444557e-06	0.0001	1.6358	0.4586	ENSG00000130338.12
ZNF264	13	13	9.83718616418e-09	0.0001	1.3948	0.3054	ENSG00000083844.10
MUS81	13	13	1.97613625401e-05	0.0	-1.3063	0.1247	ENSG00000172732.11
AC006449.2	13	13	1.41102991878e-08	0.0	-6.3427	0.8438	ENSG00000279119.1
CCNL2	13	13	9.91994220225e-06	0.0001	-2.0663	0.4282	ENSG00000221978.11
SEC31B	13	13	1.52315619199e-07	0.0001	-2.7134	0.5994	ENSG00000075826.16
CORO6	13	13	2.12000069643e-14	0.0002	-5.9257	1.9482	ENSG00000167549.18
CD2BP2	13	13	4.54654201482e-08	0.0002	-1.2961	0.185	ENSG00000169217.8
ILKAP	13	13	1.73929420108e-08	0.0	-1.4443	0.1474	ENSG00000132323.8
GNL3L	13	13	1.17871742338e-07	0.0002	2.3704	0.535	ENSG00000130119.15
LIN37	13	13	2.01209453999e-07	0.0001	-2.0247	0.308	ENSG00000267796.7
SREK1IP1	13	12	1.22527379901e-09	0.2217	1.5743	0.4631	ENSG00000153006.14
C16orf86	13	12	4.70683987797e-06	0.0003	-2.2917	0.6327	ENSG00000159761.14
ZNF460	13	12	7.31409036604e-06	0.0004	3.1238	0.4119	ENSG00000197714.8
HDLBP	13	12	2.12515141563e-10	0.0147	1.3578	0.4984	ENSG00000115677.16
YJEFN3	13	12	6.56534163937e-06	0.0007	-3.4835	0.8247	ENSG00000250067.11
UROD	13	12	8.04937636143e-06	0.0035	-1.1961	0.3568	ENSG00000126088.12
VMA21	13	12	8.17341305724e-05	0.0004	1.2934	0.2402	ENSG00000160131.13
TMEM240	13	12	9.05390889247e-09	0.0039	-4.1455	1.1808	ENSG00000205090.8
ENKD1	13	12	3.56188478359e-08	0.0008	-2.2765	0.3823	ENSG00000124074.11
DUT	13	12	0.000100103046408	0.0454	-1.1392	0.2714	ENSG00000128951.13
NUP155	13	12	3.72363467271e-05	0.013	1.1379	0.2483	ENSG00000113569.15
ERCC3	13	12	1.96061075521e-05	0.0014	-0.9419	0.1237	ENSG00000163161.12
CENPT	13	12	7.77204002552e-06	0.0044	-2.0308	0.4911	ENSG00000102901.12
MAPK12	13	12	2.07188030679e-05	0.0015	-2.5541	0.7725	ENSG00000188130.13
SSR1	13	12	8.5350842533e-08	0.0014	1.5795	0.38	ENSG00000124783.12
IFFO1	13	12	5.71592919307e-13	0.004	-3.7849	1.1467	ENSG00000010295.19
LIN7C	13	12	9.62809652592e-07	0.0013	1.6274	0.2798	ENSG00000148943.11
CYP20A1	13	11	1.39945771516e-07	0.033	1.4328	0.4768	ENSG00000119004.14
STAG3L5P-PVRIG2P-PILRB	13	11	4.68250603268e-06	0.0015	-2.4167	0.7215	ENSG00000272752.5
CELF6	13	11	4.04004912874e-05	0.0036	-3.0611	1.5741	ENSG00000140488.14
UCK1	13	11	1.18510204163e-05	0.0117	-1.233	0.4382	ENSG00000130717.12
EPN1	13	11	1.01473080351e-10	0.3283	1.6833	0.8238	ENSG00000063245.14
KLHDC8B	13	11	3.04179394965e-07	0.1381	-2.9215	1.056	ENSG00000185909.14
LIPH	13	11			6.1708	2.433	ENSG00000163898.9
GALNT5	13	11			5.1828	2.0688	ENSG00000136542.8
IAH1	13	11	7.82507169066e-06	0.0039	-1.1423	0.2789	ENSG00000134330.18
GDAP2	13	11	1.26131239453e-06	0.0014	1.4847	0.3691	ENSG00000196505.10
TRIM2	13	11	1.67873628369e-11	0.0072	2.8182	0.8666	ENSG00000109654.14
ZBTB20	13	11	7.17068322616e-05	0.0313	3.0702	0.6405	ENSG00000181722.15
ESRP1	13	11	0.000279386767375	0.3093	5.6092	2.3415	ENSG00000104413.15
REST	13	11	0.000142278614398	0.0013	1.2258	0.2304	ENSG00000084093.15
NPIPA1	13	11	2.24279820903e-08	0.0189	-2.3493	0.7067	ENSG00000183426.15
AP1M2	13	11			6.098	2.4316	ENSG00000129354.11
MAPK11	13	11	0.00022474836741	0.0208	-2.3794	0.8923	ENSG00000185386.14
RASL12	13	11	1.68777078465e-07	0.2694	-3.9026	2.0901	ENSG00000103710.10
ATP11B	13	11	1.29571910907e-07	0.0408	2.0208	0.6175	ENSG00000058063.15
CXADR	13	11	5.97829699276e-06	0.1294	5.8091	1.8257	ENSG00000154639.18
CDC42BPG	13	11	5.39582138821e-07	0.2618	5.6411	2.2637	ENSG00000171219.8
ATRN	13	11	1.42573090679e-15	0.0141	1.9018	0.6545	ENSG00000088812.17
PTH1R	13	11	5.121793346e-12	0.1495	-4.4702	2.0286	ENSG00000160801.13
GUF1	13	11	7.33250888085e-08	0.0094	1.5891	0.4133	ENSG00000151806.13
PLEKHO1	13	11	8.16498005152e-14	0.1088	-4.3425	1.6251	ENSG00000023902.13
TJP3	13	11			5.8776	2.4381	ENSG00000105289.14
EPN3	13	11			6.3844	2.6387	ENSG00000049283.17
TMEM238	13	11			5.165	1.7643	ENSG00000233493.3
LRRC58	13	11	2.69818596627e-06	0.033	1.2498	0.3663	ENSG00000163428.3
SDR39U1	13	11	1.6428203105e-05	0.0019	-1.5971	0.2208	ENSG00000100445.16
SLC25A27	13	11	1.20174885607e-05	0.0306	-3.2366	0.9014	ENSG00000153291.15
TMEM33	13	11	7.05360720674e-08	0.0589	2.026	0.5116	ENSG00000109133.12
SLC35E1	13	11	1.69130528439e-07	0.0051	1.4802	0.4301	ENSG00000127526.13
PDCD5	13	11	9.06143799051e-05	0.2076	-1.3817	0.4112	ENSG00000105185.11
STK19	13	11	0.000249898747876	0.1173	-1.3764	0.3673	ENSG00000204344.14
SERINC2	13	11	2.36780743914e-06	0.3425	5.2667	2.1422	ENSG00000168528.11
RBM47	13	11	7.26915552683e-08	0.2229	5.5928	1.8983	ENSG00000163694.14
GALNT7	13	11	9.87371815301e-11	0.28	2.7782	1.2789	ENSG00000109586.11
GPR162	13	11	2.21065560586e-07	0.0053	-3.6672	1.0143	ENSG00000250510.7
LMTK2	13	11	8.97579343116e-06	0.038	1.486	0.4484	ENSG00000164715.5
EID2B	13	11	7.63397985258e-06	0.0024	-2.2146	0.8009	ENSG00000176401.5
TMEM200B	13	11	1.42890828591e-10	0.2175	-3.2899	1.5475	ENSG00000253304.1
