	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
RAPGEF3	603	516	2.30325830286e-09	0.0532	-3.345	1.1102	ENSG00000079337.15
RHPN1	603	513	3.48867721973e-08	0.1104	-2.7814	1.0953	ENSG00000158106.12
KRT4	603	509	6.30291682238e-06	0.0864	-5.5802	1.4866	ENSG00000170477.12
CA9	603	508			9.3406	3.4939	ENSG00000107159.12
SPRR3	603	503	5.62895303276e-05	0.0914	-5.2262	1.2404	ENSG00000163209.14
PLA2G4F	603	501	1.19159559339e-15	0.2665	-7.681	3.2458	ENSG00000168907.13
KBTBD12	603	494	4.69719837448e-07	0.1882	-5.1681	2.1911	ENSG00000187715.13
MYH7	603	493	2.77457998984e-05	0.0562	-5.3951	1.2467	ENSG00000092054.12
CA10	603	492	2.64199038541e-08	0.2455	-6.3664	2.5603	ENSG00000154975.13
FAM3B	603	491	1.98215227439e-10	0.2253	-4.7949	2.428	ENSG00000183844.16
TRPV6	603	491	8.96491893694e-07	0.2234	-5.5238	2.0086	ENSG00000165125.17
FAM73B	603	491	1.35295028838e-06	0.0935	-2.04	0.6729	ENSG00000148343.18
TMEM123	603	490	1.060766113e-06	0.0815	1.7256	0.5864	ENSG00000152558.14
COL23A1	603	489	1.47345723971e-08	0.17	4.3607	2.5516	ENSG00000050767.15
SGSM2	603	488	2.67544037709e-06	0.1066	-1.7841	0.6936	ENSG00000141258.12
PRSS22	603	487	5.7859293469e-08	0.1208	-6.2546	2.0368	ENSG00000005001.9
FBN3	603	486	9.57766524066e-07	0.1771	-5.8653	2.2191	ENSG00000142449.12
GRIK5	603	486	2.36057144046e-11	0.2647	-4.6616	2.3513	ENSG00000105737.9
EGLN3	603	484	9.30795807301e-07	0.2692	4.4018	1.8872	ENSG00000129521.13
DMRT2	603	484	1.32728382926e-06	0.2564	-5.9632	2.4758	ENSG00000173253.14
ATP6V0A4	603	484	1.66342695028e-13	0.2134	-7.2718	3.5994	ENSG00000105929.15
TMPRSS2	603	484	1.12485198398e-09	0.2797	-6.0321	2.8682	ENSG00000184012.11
KRT13	603	482	2.39252634337e-07	0.1237	-5.6726	2.0236	ENSG00000171401.14
TMEM213	603	482	9.77474438649e-14	0.2265	-7.5615	3.5469	ENSG00000214128.10
ADGRF1	603	482	3.03021469522e-16	0.247	-7.0393	3.4092	ENSG00000153292.15
CDCA2	603	481			5.0496	2.1528	ENSG00000184661.13
CLCNKB	603	481	1.39718331558e-06	0.2794	-5.8255	2.47	ENSG00000184908.17
PRRG2	603	481	1.0343238634e-07	0.2809	-3.7262	1.6103	ENSG00000126460.10
SYNE4	603	480	1.39886226e-09	0.1761	-4.1089	1.9573	ENSG00000181392.14
NDUFA4L2	603	478	6.09809543631e-09	0.2016	5.2962	2.6232	ENSG00000185633.10
GCGR	603	478	6.91289409612e-06	0.1765	-5.7235	2.0544	ENSG00000215644.9
CNKSR1	603	478	1.64331795541e-14	0.1919	-4.7185	2.1268	ENSG00000142675.17
NETO2	603	477	4.68632541802e-09	0.2417	3.6918	1.492	ENSG00000171208.9
SCN2A	603	477	1.40608608758e-10	0.2186	-5.1205	2.2001	ENSG00000136531.13
TFAP2B	603	477	1.59418253943e-07	0.2708	-6.1638	2.5871	ENSG00000008196.12
RALGPS1	603	475	1.75089177074e-08	0.2114	-2.8666	1.1884	ENSG00000136828.18
RAB25	603	473	2.48276506713e-14	0.2687	-6.3083	3.2188	ENSG00000132698.13
RHBG	603	473	2.83172456238e-06	0.1991	-5.8353	2.2371	ENSG00000132677.12
PLIN5	603	472	6.64637253084e-07	0.0998	-4.5698	1.6692	ENSG00000214456.8
ZACN	603	471	1.43898380561e-22	0.2261	-7.9334	3.4414	ENSG00000186919.12
TFCP2L1	603	471	2.50922540344e-11	0.2966	-5.5286	2.682	ENSG00000115112.7
NUPR1L	603	470	3.28179930331e-06	0.2762	-5.7247	2.321	ENSG00000185290.3
FGF9	603	468	1.2682662659e-08	0.2207	-6.0004	2.9208	ENSG00000102678.6
TRPM5	603	468	5.59092679208e-05	0.0678	-4.9498	1.2617	ENSG00000070985.13
BHLHE41	603	468	5.65149716017e-06	0.2285	3.4284	1.396	ENSG00000123095.5
PTGER1	603	467	1.11937628e-06	0.2085	-5.6538	2.1344	ENSG00000160951.3
CLDN8	603	466	3.39580602983e-07	0.1781	-6.1305	3.1026	ENSG00000156284.5
PRR15	603	464	1.72137753832e-07	0.269	-4.1938	1.9653	ENSG00000176532.3
RP2	603	464	1.8168488419e-05	0.0604	2.0134	0.5751	ENSG00000102218.5
SLC25A29	603	463	1.34283354925e-05	0.0389	-3.3076	0.9512	ENSG00000197119.12
BSND	603	462	1.44578205818e-05	0.2422	-5.5784	2.6064	ENSG00000162399.6
AQP5	603	460	3.93391002132e-05	0.1967	-4.6312	1.8911	ENSG00000161798.6
ATAD3B	603	460	3.35122106388e-07	0.0992	-2.7992	1.1272	ENSG00000160072.19
TMEM61	603	458	6.16136782537e-07	0.258	-5.6773	2.502	ENSG00000143001.4
ENTHD2	603	457	1.24249640865e-06	0.0883	-2.3807	0.8033	ENSG00000167302.9
SFRP1	603	456	1.02873430814e-08	0.1637	-4.9537	2.6779	ENSG00000104332.11
EPN3	603	454	1.61313484671e-07	0.2622	-5.5945	2.5849	ENSG00000049283.17
KCNJ1	603	453	3.38393560799e-06	0.1969	-5.4862	2.7615	ENSG00000151704.15
NEIL1	603	452	2.39325809399e-07	0.1282	-2.8297	1.1579	ENSG00000140398.13
SCRIB	603	452	1.04725606712e-05	0.1478	-1.3263	0.6166	ENSG00000180900.16
TLR3	603	452	2.68561008001e-06	0.1294	3.2699	1.0961	ENSG00000164342.12
GRHL2	603	450	3.35600096068e-08	0.2403	-5.5007	2.9235	ENSG00000083307.10
IGFBP3	603	449	3.4393433815e-06	0.2425	3.9505	1.6672	ENSG00000146674.14
COL28A1	603	448	3.50820905744e-06	0.1069	-3.8846	1.6118	ENSG00000215018.9
ESRP1	603	446	2.88551638363e-11	0.2212	-5.0279	3.3154	ENSG00000104413.15
ZNF395	603	446	2.69370614638e-07	0.2995	2.4664	1.2224	ENSG00000186918.13
SCNN1A	603	444	6.43229909866e-08	0.2885	-4.441	2.3186	ENSG00000111319.12
MRPS25	603	444	2.15236549079e-06	0.131	-1.8308	0.7079	ENSG00000131368.7
SCN7A	603	444	1.01502778605e-05	0.2531	-5.1529	2.0721	ENSG00000136546.13
FAM173A	603	443	2.99586174752e-06	0.1527	-2.0447	1.0215	ENSG00000103254.9
TNNC1	603	442	7.46572710874e-06	0.2482	-4.5205	1.8352	ENSG00000114854.7
INPP5J	603	441	3.17717790793e-05	0.2627	-4.6979	1.9797	ENSG00000185133.13
PROM2	603	440	2.10489239934e-08	0.2368	-4.9616	2.6147	ENSG00000155066.15
PLAG1	603	437	2.60517268889e-05	0.25	-2.7344	1.3261	ENSG00000181690.7
CAV2	603	437	2.6439310459e-05	0.1963	2.6005	0.9756	ENSG00000105971.14
LHX1	603	437	2.44647328949e-07	0.2621	-5.9001	2.515	ENSG00000273706.4
TRMU	603	436	5.54678698282e-06	0.149	-1.7209	0.6897	ENSG00000100416.12
TAF1C	603	436	6.82770472667e-06	0.1383	-2.0254	0.7667	ENSG00000103168.16
TMPRSS4	603	436	1.84306058821e-07	0.2467	-5.8142	2.4918	ENSG00000137648.16
GGT6	603	435	6.35186399968e-06	0.2624	-5.383	2.6261	ENSG00000167741.10
TJP3	603	433	1.26425582867e-07	0.2759	-4.2246	2.285	ENSG00000105289.14
SFTPB	603	432	4.89341648515e-05	0.189	-4.6541	2.2343	ENSG00000168878.16
BRICD5	603	431	6.29776954161e-06	0.0806	-3.4689	1.3338	ENSG00000182685.7
ATXN7L2	603	431	2.09147214073e-05	0.1745	-2.3233	0.8675	ENSG00000162650.15
NDOR1	603	431	2.74807638976e-05	0.1119	-1.6972	0.6747	ENSG00000188566.11
SCNN1G	603	431	3.68672315235e-07	0.2221	-5.9071	2.9877	ENSG00000166828.2
PCBP4	603	430	1.21404760793e-05	0.1296	-1.8964	0.7597	ENSG00000090097.20
RGL3	603	430	3.06875567016e-05	0.1055	-2.9041	1.1344	ENSG00000205517.12
STAG2	603	430	5.19158911836e-06	0.1563	1.2981	0.5378	ENSG00000101972.18
ASIC3	603	430	2.54183849758e-06	0.1585	-3.3244	1.4685	ENSG00000213199.7
DIRAS2	603	429	4.77366806554e-06	0.1982	3.9432	1.892	ENSG00000165023.5
PLXNB1	603	429	3.39061362911e-05	0.1035	-2.5691	0.8405	ENSG00000164050.12
SCX	603	429	4.27248235845e-05	0.1014	-3.607	1.3538	ENSG00000260428.2
ATP6V1B1	603	429	3.85604787064e-05	0.2664	-5.1441	2.3533	ENSG00000116039.11
GABRA2	603	429	8.49333613632e-06	0.1865	-5.4056	2.8224	ENSG00000151834.15
TNNT2	603	428	5.80277645783e-05	0.2169	-5.1857	1.796	ENSG00000118194.18
SPTBN2	603	428	9.02092496269e-09	0.2448	-5.0604	2.7991	ENSG00000173898.11
PIK3C2G	603	428	0.000112596114286	0.2163	-5.0709	2.3548	ENSG00000139144.9
SLC25A35	603	427	1.17506566867e-05	0.1588	-2.5022	0.8784	ENSG00000125434.10
OVOL2	603	426	1.70469130593e-05	0.2872	-4.9842	2.1938	ENSG00000125850.10
ATP6V1C2	603	426	5.64868952156e-05	0.1721	-4.5193	1.5649	ENSG00000143882.9
