	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
HMGCS1	178	178	0.000625042285317	0.0	2.4626	0.0	ENSG00000112972.14
SRCIN1	178	178	0.00372070595575	0.0	-1.4543	0.0	ENSG00000277363.4
FCRLB	178	178	0.000648326259734	0.0	1.9302	0.0	ENSG00000162746.14
HOMER1	178	178	0.00372070595575	0.0	1.7578	0.0	ENSG00000152413.14
DAZAP2	178	178	0.000637980871498	0.0	0.9074	0.0	ENSG00000183283.15
BARX2	178	178	0.000746736702644	0.0	1.9256	0.0	ENSG00000043039.6
EIF5A2	178	178	4.59936847316e-15	0.0	2.5711	0.0	ENSG00000163577.7
CERS4	178	178	1.23323163349e-28	0.0	-5.25	0.0	ENSG00000090661.11
STEAP1	178	178	0.00867592265942	0.0	2.1436	0.0	ENSG00000164647.8
ADAT2	178	178	0.00721711053108	0.0	-1.2606	0.0	ENSG00000189007.15
MAGIX	178	178	0.000326289467911	0.0	-1.3474	0.0	ENSG00000269313.5
LACE1	178	178	0.000637865415044	0.0	-1.0308	0.0	ENSG00000135537.16
COTL1	178	178	2.17310769534e-07	0.0	2.969	0.0	ENSG00000103187.7
CYP46A1	178	178	1.04616169274e-11	0.0	-4.0463	0.0	ENSG00000036530.8
LUZP2	178	178	1.82762827527e-05	0.0	5.2966	0.0	ENSG00000187398.11
KLHL22	178	178	1.08439629064e-05	0.0	-1.1609	0.0	ENSG00000099910.16
PLAG1	178	178	9.15639908468e-06	0.0	-2.3924	0.0	ENSG00000181690.7
ALDH5A1	178	178	0.000720657557152	0.0	-1.6128	0.0	ENSG00000112294.12
COL7A1	178	178	1.5470334391e-11	0.0	3.9407	0.0	ENSG00000114270.15
DPCR1	178	178	2.1479859094e-10	0.0	8.4018	0.0	ENSG00000168631.11
EXOSC3	178	178	0.000357214787595	0.0	0.6505	0.0	ENSG00000107371.12
TRAK2	178	178	0.00030414928145	0.0	-0.8073	0.0	ENSG00000115993.11
SLC7A14	178	178	0.00819513540216	0.0	-3.0722	0.0	ENSG00000013293.5
LPAR1	178	178	0.00673756672351	0.0	-1.461	0.0	ENSG00000198121.13
MSH5	178	178	0.0063577555382	0.0	1.3584	0.0	ENSG00000204410.14
ARPIN	178	178	0.00135331598981	0.0	-1.5783	0.0	ENSG00000242498.7
PRRX2	178	178	0.000972927079404	0.0	3.4743	0.0	ENSG00000167157.10
CDCP1	178	178	1.83958743424e-09	0.0	2.634	0.0	ENSG00000163814.7
SLC35E4	178	178	8.73101492678e-19	0.0	3.2757	0.0	ENSG00000100036.12
FAM8A1	178	178	0.000147108443599	0.0	-1.078	0.0	ENSG00000137414.5
APOBEC2	178	178	1.22920558213e-06	0.0	-3.8691	0.0	ENSG00000124701.5
AQP12A	178	178	3.1450149416e-09	0.0	-6.069	0.0	ENSG00000184945.13
RALB	178	178	3.02916726173e-08	0.0	1.5071	0.0	ENSG00000144118.13
TTK	178	178	0.00190575065664	0.0	3.2196	0.0	ENSG00000112742.9
ETV3	178	178	8.55566668592e-29	0.0	2.3015	0.0	ENSG00000117036.11
C17orf59	178	178	0.000296530083118	0.0	-1.5819	0.0	ENSG00000196544.7
XIRP1	178	178	0.00555683923385	0.0	3.488	0.0	ENSG00000168334.8
PPTC7	178	178	3.86520911477e-06	0.0	1.5622	0.0	ENSG00000196850.5
RPGR	178	178	0.00314738218031	0.0	-1.1324	0.0	ENSG00000156313.12
VSIG1	178	178	4.90681710813e-07	0.0	7.145	0.0	ENSG00000101842.13
SELPLG	178	178	8.67551221231e-07	0.0	4.4166	0.0	ENSG00000110876.9
PSEN1	178	178	2.09202059247e-09	0.0	1.3957	0.0	ENSG00000080815.18
KRT4	178	178	0.00474779820257	0.0	-3.4245	0.0	ENSG00000170477.12
IGFBP1	178	178	0.000353798959522	0.0	4.8923	0.0	ENSG00000146678.9
PLEKHM1	178	178	5.75514586392e-15	0.0	1.6733	0.0	ENSG00000225190.8
STC2	178	178	0.00735865890527	0.0	-2.5746	0.0	ENSG00000113739.10
ANKRD54	178	178	0.00572832713297	0.0	-1.1084	0.0	ENSG00000100124.12
PLK4	178	178	0.00608918733185	0.0	1.9678	0.0	ENSG00000142731.10
PNP	178	178	3.23621645769e-06	0.0	2.8093	0.0	ENSG00000198805.11
CEACAM6	178	178	3.62283882423e-14	0.0	7.4897	0.0	ENSG00000086548.8
DHDH	178	178	0.00682053523924	0.0	3.4518	0.0	ENSG00000104808.7
LRRC7	178	178	0.000434963795177	0.0	-3.6827	0.0	ENSG00000033122.18
ANO1	178	178	7.35235582173e-13	0.0	4.6991	0.0	ENSG00000131620.17
SFN	178	178	1.99713947281e-17	0.0	7.0474	0.0	ENSG00000175793.11
ADAM9	178	178	7.98536424998e-07	0.0	3.0883	0.0	ENSG00000168615.11
PHC1	178	178	4.7807672007e-05	0.0	-1.5762	0.0	ENSG00000111752.10
HYAL1	178	178	1.07385128496e-07	0.0	2.4542	0.0	ENSG00000114378.16
