	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
C19orf48	303	303	0.00796861231162	0.0	1.7959	0.0	ENSG00000167747.13
HMCN2	303	303	1.03035232609e-05	0.0	-5.2857	0.0	ENSG00000148357.16
KRR1	303	303	0.00233720100082	0.0	0.7043	0.0	ENSG00000111615.12
CXorf49	303	303	1.01577066303e-10	0.0	8.4146	0.0	ENSG00000215115.6
FAXC	303	303	0.000376948227319	0.0	2.0778	0.0	ENSG00000146267.11
PDE1A	303	303	6.66168010725e-05	0.0	-4.4425	0.0	ENSG00000115252.18
EBF1	303	303	1.7301043574e-05	0.0	-4.4308	0.0	ENSG00000164330.16
TGFBR3	303	303	3.68526552273e-08	0.0	-4.6826	0.0	ENSG00000069702.10
BRMS1	303	303	0.00391264307287	0.0	0.878	0.0	ENSG00000174744.13
RP1-27O5.3	303	303	8.57206645603e-05	0.0	6.0268	0.0	ENSG00000254553.1
TIAF1	303	303	2.52718086567e-06	0.0	-3.2849	0.0	ENSG00000221995.5
GPC4	303	303	0.00440542373371	0.0	2.4049	0.0	ENSG00000076716.8
ADAMTS5	303	303	7.54421774549e-06	0.0	-4.5449	0.0	ENSG00000154736.5
SPAG9	303	303	0.00088384270906	0.0	-1.4144	0.0	ENSG00000008294.20
TFRC	303	303	1.33459206412e-06	0.0	2.502	0.0	ENSG00000072274.12
RRP7A	303	303	0.00604638059545	0.0	0.6376	0.0	ENSG00000189306.10
NABP2	303	303	9.27330123411e-06	0.0	1.0545	0.0	ENSG00000139579.12
ZNF662	303	303	0.00603394259776	0.0	-0.6462	0.0	ENSG00000182983.14
ITSN1	303	303	0.000641277807678	0.0	-1.828	0.0	ENSG00000205726.13
DDR2	303	303	0.000532606903699	0.0	-3.4515	0.0	ENSG00000162733.16
STK11IP	303	303	5.27393444148e-05	0.0	-1.2518	0.0	ENSG00000144589.20
ZNF85	303	303	0.000780613047518	0.0	-2.8329	0.0	ENSG00000105750.14
ADRA1D	303	303	8.3338917041e-09	0.0	-6.1791	0.0	ENSG00000171873.7
PLRG1	303	303	0.000491459692551	0.0	0.6678	0.0	ENSG00000171566.11
PLAT	303	303	3.07651472419e-06	0.0	3.2224	0.0	ENSG00000104368.17
CDH11	303	303	0.00171444373779	0.0	-2.8418	0.0	ENSG00000140937.13
PSMA4	303	303	1.62758485285e-05	0.0	1.3314	0.0	ENSG00000041357.15
MYOCD	303	303	8.94344203223e-05	0.0	-5.3535	0.0	ENSG00000141052.17
VASN	303	303	3.73228234207e-11	0.0	-4.0069	0.0	ENSG00000168140.4
GOLGA8N	303	303	0.00144477831914	0.0	-2.2479	0.0	ENSG00000232653.8
LHX3	303	303	8.06127971274e-06	0.0	6.7211	0.0	ENSG00000107187.15
MACF1	303	303	0.00192736492207	0.0	-1.4011	0.0	ENSG00000127603.23
PRPS2	303	303	6.3539845502e-05	0.0	1.7429	0.0	ENSG00000101911.12
NLRP1	303	303	6.12550099867e-05	0.0	-1.6463	0.0	ENSG00000091592.15
GPR22	303	303	0.000168395617312	0.0	-4.7388	0.0	ENSG00000172209.5
CKS1B	303	303	9.77818414684e-06	0.0	2.5489	0.0	ENSG00000173207.12
GINS4	303	303	0.00813460618266	0.0	2.8202	0.0	ENSG00000147536.11
ACO1	303	303	0.00213456502532	0.0	-1.6404	0.0	ENSG00000122729.18
SLC19A3	303	303	0.0031870886233	0.0	-3.9673	0.0	ENSG00000135917.13
RPA3	303	303	0.00110554581291	0.0	1.8883	0.0	ENSG00000106399.11
MITF	303	303	0.00081439994086	0.0	-3.8537	0.0	ENSG00000187098.14
THOC3	303	303	1.23336692482e-05	0.0	3.0161	0.0	ENSG00000051596.9
HSF4	303	303	0.00289479041078	0.0	-1.9023	0.0	ENSG00000102878.15
AIFM1	303	303	0.00394579711021	0.0	0.7379	0.0	ENSG00000156709.13
SALL1	303	303	1.02477816806e-11	0.0	-5.9673	0.0	ENSG00000103449.11
CA4	303	303	0.000631565514609	0.0	-3.6687	0.0	ENSG00000167434.9
SF3B4	303	303	0.000434217299283	0.0	1.3613	0.0	ENSG00000143368.9
DCHS1	303	303	0.0016173791604	0.0	-3.2869	0.0	ENSG00000166341.7
TBC1D20	303	303	6.94277232968e-05	0.0	-1.3286	0.0	ENSG00000125875.13
ERP29	303	303	0.000151487178074	0.0	1.2837	0.0	ENSG00000089248.6
CENPW	303	303	3.60326620931e-06	0.0	3.6712	0.0	ENSG00000203760.8
SLIT2	303	303	2.44598507664e-10	0.0	-4.408	0.0	ENSG00000145147.19
CDC20	303	303	0.00250893375298	0.0	4.3787	0.0	ENSG00000117399.13
RGS11	303	303	4.3427398676e-14	0.0	-6.8104	0.0	ENSG00000076344.15
CD274	303	303	0.00589238393022	0.0	2.1708	0.0	ENSG00000120217.13
WHSC1	303	303	0.000539740961511	0.0	1.9754	0.0	ENSG00000109685.17
APOB	303	303	0.00463155059115	0.0	-3.6986	0.0	ENSG00000084674.13
DCK	303	303	0.00403439427801	0.0	1.6152	0.0	ENSG00000156136.9
ARHGAP31	303	303	4.62514522106e-05	0.0	-2.6095	0.0	ENSG00000031081.10
PKD1L1	303	303	0.001367573176	0.0	-3.1428	0.0	ENSG00000158683.7
GOLGA6L4	303	303	0.00729575634503	0.0	-2.2053	0.0	ENSG00000184206.11
PLG	303	303	0.00409711327526	0.0	-3.0014	0.0	ENSG00000122194.18
SOGA3	303	303	0.00628292617283	0.0	-2.7685	0.0	ENSG00000214338.10
ORC1	303	303	0.000149557788964	0.0	4.0864	0.0	ENSG00000085840.12
RBM24	303	303	5.85865805035e-05	0.0	-4.9676	0.0	ENSG00000112183.14
IRS1	303	303	3.53366522877e-07	0.0	-3.3115	0.0	ENSG00000169047.5
NDUFS8	303	303	0.00564562165752	0.0	0.6013	0.0	ENSG00000110717.10
SSC5D	303	303	4.47191539852e-05	0.0	-3.5685	0.0	ENSG00000179954.14
TBKBP1	303	303	2.77717700847e-08	0.0	-2.8786	0.0	ENSG00000198933.9
CTC1	303	303	0.00849123859212	0.0	-1.6557	0.0	ENSG00000178971.13
ZNF439	303	303	2.92164084617e-05	0.0	-2.9313	0.0	ENSG00000171291.8
CHEK1	303	303	0.00151306139898	0.0	3.1364	0.0	ENSG00000149554.12
PKHD1L1	303	303	0.000117369115104	0.0	-5.2513	0.0	ENSG00000205038.11
MFHAS1	303	303	0.00101609411534	0.0	2.1708	0.0	ENSG00000147324.10
PLXND1	303	303	0.000205454307454	0.0	-2.4823	0.0	ENSG00000004399.12
LSMEM2	303	303	0.00150081388498	0.0	-4.2056	0.0	ENSG00000179564.3
INA	303	303	0.000517722637936	0.0	3.998	0.0	ENSG00000148798.9
FBXL22	303	303	0.00144410727547	0.0	-4.4063	0.0	ENSG00000197361.6
TARDBP	303	303	0.00324579571553	0.0	-4.6783	0.0	ENSG00000277726.4
TMPRSS5	303	303	0.00115142331131	0.0	-2.9933	0.0	ENSG00000166682.10
RAD51C	303	303	0.00387862903849	0.0	1.1129	0.0	ENSG00000108384.14
AC113404.1	303	303	1.04205325447e-06	0.0	2.7237	0.0	ENSG00000254893.5
SYPL2	303	303	9.94054794297e-07	0.0	-5.0435	0.0	ENSG00000143028.8
SLC17A7	303	303	2.55084245613e-06	0.0	-4.5129	0.0	ENSG00000104888.9
PGA3	303	303	2.33649683701e-17	0.0	-7.3747	0.0	ENSG00000229859.8
PSMB8	303	303	1.45381154835e-05	0.0	2.0446	0.0	ENSG00000204264.8
C5orf45	303	303	0.000668154961288	0.0	-2.6934	0.0	ENSG00000161010.14
FAM63B	303	303	0.00149036948629	0.0	-1.3761	0.0	ENSG00000128923.10
AHNAK2	303	303	0.00238634190775	0.0	-2.665	0.0	ENSG00000185567.6
LMNB1	303	303	2.07758298859e-11	0.0	4.7042	0.0	ENSG00000113368.11
FAM188A	303	303	1.42521698673e-06	0.0	-1.1916	0.0	ENSG00000148481.13
GINS2	303	303	9.78291994923e-14	0.0	5.2403	0.0	ENSG00000131153.8
HRASLS5	303	303	0.00397118578141	0.0	-3.2784	0.0	ENSG00000168004.9
MICU3	303	303	2.75470784409e-07	0.0	-4.8376	0.0	ENSG00000155970.11
RFC2	303	303	0.000735235110827	0.0	1.9575	0.0	ENSG00000049541.10
AC009065.4	303	303	1.69211235447e-06	0.0	7.6116	0.0	ENSG00000279473.1
DACH2	303	303	0.00579201915802	0.0	-4.4839	0.0	ENSG00000126733.20
APOBEC3A	303	303	0.00994312833633	0.0	4.151	0.0	ENSG00000128383.12
EFHD1	303	303	0.00815880955572	0.0	-2.8227	0.0	ENSG00000115468.11
PPT2-EGFL8	303	303	0.000683282217408	0.0	-2.2074	0.0	ENSG00000258388.7
EDARADD	303	303	0.00820719381442	0.0	4.2137	0.0	ENSG00000186197.12
FAM120B	303	303	0.000398875933161	0.0	-0.8284	0.0	ENSG00000112584.13
WDR37	303	303	0.00740689823862	0.0	-0.936	0.0	ENSG00000047056.14
S100A7A	303	303	1.55246992477e-07	0.0	6.877	0.0	ENSG00000184330.11
AGER	303	303	0.0068885829465	0.0	-1.2546	0.0	ENSG00000204305.13
GAREML	303	303	0.0031448047965	0.0	1.1383	0.0	ENSG00000157833.12
CCDC178	303	303	0.000242107300146	0.0	-4.6	0.0	ENSG00000166960.16
ECI1	303	303	0.000201527323726	0.0	0.8937	0.0	ENSG00000167969.12
