	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
CCNT2	369	369	0.0014241902202	0.0	-1.4307	0.0	ENSG00000082258.12
NUP153	369	369	0.000632118049041	0.0	1.3964	0.0	ENSG00000124789.11
CHRNE	369	369	0.000730120930229	0.0	-2.6268	0.0	ENSG00000108556.7
METAP1D	369	369	0.00894151787314	0.0	-1.8052	0.0	ENSG00000172878.13
TBC1D3B	369	369	0.00960435702693	0.0	-2.6542	0.0	ENSG00000274808.4
MBD6	369	369	0.00064416632647	0.0	-1.7265	0.0	ENSG00000166987.14
GOLGA8A	369	369	0.00563944174054	0.0	-2.9593	0.0	ENSG00000175265.17
TEX264	369	369	0.00541277960148	0.0	1.3239	0.0	ENSG00000164081.12
BTAF1	369	369	0.00281345225821	0.0	-2.1619	0.0	ENSG00000095564.13
CXorf56	369	369	1.24690867117e-05	0.0	1.5659	0.0	ENSG00000018610.13
C2	369	369	0.000419524943236	0.0	2.7292	0.0	ENSG00000166278.14
SYNJ2BP-COX16	369	369	0.000466760524021	0.0	-4.3387	0.0	ENSG00000258644.5
RPAIN	369	369	2.24771876762e-05	0.0	-1.7268	0.0	ENSG00000129197.14
UNC13D	369	369	0.00723383199583	0.0	-2.6385	0.0	ENSG00000092929.11
MZF1	369	369	0.00170763968225	0.0	-1.9665	0.0	ENSG00000099326.8
RP11-574K11.31	369	369	4.54515061767e-08	0.0	-3.8827	0.0	ENSG00000272916.5
NPIPB3	369	369	0.00862689094895	0.0	-2.3834	0.0	ENSG00000169246.16
R3HCC1L	369	369	1.15378155857e-05	0.0	-1.4529	0.0	ENSG00000166024.13
ABHD16A	369	369	8.0551561031e-08	0.0	1.8224	0.0	ENSG00000204427.11
ANKLE1	369	369	0.000982632500635	0.0	-3.8465	0.0	ENSG00000160117.14
VWF	369	369	0.000219246320151	0.0	4.3646	0.0	ENSG00000110799.13
MT2A	369	369	0.00894151787314	0.0	-3.1138	0.0	ENSG00000125148.6
ANXA8L1	369	369	0.00343172429066	0.0	-3.8552	0.0	ENSG00000264230.7
VPS13A	369	369	0.00688254511653	0.0	-1.1277	0.0	ENSG00000197969.11
ADAMTSL5	369	369	0.0057092418622	0.0	-2.4846	0.0	ENSG00000185761.10
RANBP17	369	369	0.00174613583482	0.0	-3.4279	0.0	ENSG00000204764.12
CPLX1	369	369	0.00317038047849	0.0	-2.1202	0.0	ENSG00000168993.14
ELAC2	369	369	0.000766362892258	0.0	-1.4258	0.0	ENSG00000006744.18
SRP9	369	369	0.00263358390045	0.0	1.2641	0.0	ENSG00000143742.12
ESRP1	369	369	0.00772451056244	0.0	-3.6301	0.0	ENSG00000104413.15
KRT13	369	369	3.45033305129e-05	0.0	-4.8237	0.0	ENSG00000171401.14
NBPF15	369	369	2.6665656022e-06	0.0	-3.2895	0.0	ENSG00000266338.6
GLTSCR1	369	369	0.00367321439099	0.0	-1.4449	0.0	ENSG00000063169.10
CDK11A	369	369	0.00518664360403	0.0	-1.8957	0.0	ENSG00000008128.22
IL20RA	369	369	0.00478406904788	0.0	-3.7659	0.0	ENSG00000016402.12
UBE2A	369	369	0.0029573669069	0.0	1.0928	0.0	ENSG00000077721.15
NPIPA1	369	369	0.000910584355531	0.0	-1.8414	0.0	ENSG00000183426.15
NTPCR	369	369	0.000932567075426	0.0	1.3724	0.0	ENSG00000135778.11
FATE1	369	369	3.06677607666e-05	0.0	4.6167	0.0	ENSG00000147378.11
SLC17A3	369	369	0.00992331586377	0.0	-2.7385	0.0	ENSG00000124564.17
TYK2	369	369	0.00489076159695	0.0	-1.0175	0.0	ENSG00000105397.13
PEBP4	369	369	3.57125250238e-07	0.0	6.1081	0.0	ENSG00000134020.7
TATDN3	369	369	0.00132528762911	0.0	1.4197	0.0	ENSG00000203705.10
KRTCAP3	369	369	3.29056224785e-06	0.0	-3.922	0.0	ENSG00000157992.12
PCLO	369	369	0.00281345225821	0.0	-3.9077	0.0	ENSG00000186472.19
SLC25A16	369	369	0.0012986063169	0.0	-1.8878	0.0	ENSG00000122912.14
NAA40	369	369	0.000926689708653	0.0	-1.6075	0.0	ENSG00000110583.12
MSS51	369	369	0.00736313811337	0.0	-2.2024	0.0	ENSG00000166343.9
NHLRC2	369	369	0.00490576472066	0.0	-1.5633	0.0	ENSG00000196865.4
VSIG2	369	369	0.000907007612383	0.0	3.8036	0.0	ENSG00000019102.11
MCC	369	369	0.00253634527634	0.0	-2.0469	0.0	ENSG00000171444.17
NEU1	369	369	0.000814474550209	0.0	2.4631	0.0	ENSG00000204386.10
CCAR1	369	369	2.39021435031e-08	0.0	-1.4734	0.0	ENSG00000060339.13
ZNF814	369	369	0.000158384838296	0.0	-2.6423	0.0	ENSG00000204514.9
ACE	369	369	0.0037400606018	0.0	3.3577	0.0	ENSG00000159640.14
C19orf70	369	369	0.00607722715515	0.0	1.1156	0.0	ENSG00000174917.8
NFATC2IP	369	369	0.000173824824892	0.0	-1.1712	0.0	ENSG00000176953.10
DOPEY1	369	369	0.00312803961808	0.0	-1.7634	0.0	ENSG00000083097.14
