	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
SRRM2	504	504	0.000484606162911	0.0	-1.4867	0.0	ENSG00000167978.16
ISOC1	504	504	0.00460803655697	0.0	1.1601	0.0	ENSG00000066583.11
DENND4B	504	504	0.00879530253158	0.0	-1.1771	0.0	ENSG00000198837.9
GP6	504	504	0.00330460418321	0.0	-2.8027	0.0	ENSG00000088053.11
SV2B	504	504	2.84932169712e-06	0.0	-4.1551	0.0	ENSG00000185518.11
OCIAD2	504	504	0.00100734109943	0.0	1.4625	0.0	ENSG00000145247.11
NPIPB7	504	504	0.00441656192398	0.0	-2.9981	0.0	ENSG00000233232.6
ABCA10	504	504	0.00291679483669	0.0	-2.8896	0.0	ENSG00000154263.17
LAMA2	504	504	4.31626316554e-06	0.0	-3.8772	0.0	ENSG00000196569.11
SERPINA1	504	504	9.01382920631e-07	0.0	4.2044	0.0	ENSG00000197249.12
CDH16	504	504	0.00441685540527	0.0	-2.6767	0.0	ENSG00000166589.12
RAB3IL1	504	504	0.00876702120296	0.0	-2.0509	0.0	ENSG00000167994.11
CYP8B1	504	504	0.00178359648972	0.0	-3.0709	0.0	ENSG00000180432.5
CYSLTR2	504	504	0.0064827135502	0.0	3.0292	0.0	ENSG00000152207.7
RAB11A	504	504	0.00109830278235	0.0	1.2409	0.0	ENSG00000103769.9
PRMT8	504	504	2.54651236376e-06	0.0	4.7079	0.0	ENSG00000111218.11
SCEL	504	504	0.00528765988798	0.0	2.9599	0.0	ENSG00000136155.16
BMP5	504	504	0.000849210555902	0.0	-3.1397	0.0	ENSG00000112175.7
BLOC1S2	504	504	0.002110281996	0.0	0.8925	0.0	ENSG00000196072.11
CFI	504	504	0.000270181364486	0.0	2.4082	0.0	ENSG00000205403.12
GSC	504	504	0.00589135879491	0.0	-2.4967	0.0	ENSG00000133937.4
DPT	504	504	3.93329677578e-05	0.0	-3.8259	0.0	ENSG00000143196.4
YJEFN3	504	504	0.00392144948299	0.0	-2.4388	0.0	ENSG00000250067.11
ECM1	504	504	6.90548626328e-12	0.0	4.3043	0.0	ENSG00000143369.14
LRRC52	504	504	0.0016082398964	0.0	3.2532	0.0	ENSG00000162763.3
HECTD4	504	504	0.00232471213047	0.0	-1.2188	0.0	ENSG00000173064.10
TMEM108	504	504	0.00100734109943	0.0	2.7295	0.0	ENSG00000144868.13
GLT1D1	504	504	0.00370786543044	0.0	2.6526	0.0	ENSG00000151948.11
TGFBR1	504	504	0.00274612470563	0.0	1.3535	0.0	ENSG00000106799.12
EYA1	504	504	0.00194605784643	0.0	-2.6807	0.0	ENSG00000104313.17
B3GNT3	504	504	0.00554949749314	0.0	3.1299	0.0	ENSG00000179913.10
LRRK2	504	504	1.48290430711e-05	0.0	3.4019	0.0	ENSG00000188906.13
TBX1	504	504	3.16892278139e-08	0.0	-4.2106	0.0	ENSG00000184058.12
PLA2G5	504	504	0.00308956892389	0.0	2.7715	0.0	ENSG00000127472.10
PLA2R1	504	504	0.00453680252796	0.0	-2.1637	0.0	ENSG00000153246.11
ZNHIT1	504	504	0.00935494124373	0.0	0.8682	0.0	ENSG00000106400.11
SNCAIP	504	504	0.00582543114921	0.0	-2.4397	0.0	ENSG00000064692.18
PDLIM3	504	504	0.00358911414738	0.0	-2.356	0.0	ENSG00000154553.13
RP5-966M1.6	504	504	9.29026930086e-05	0.0	-2.4894	0.0	ENSG00000243696.4
OPCML	504	504	2.08419819954e-05	0.0	4.3386	0.0	ENSG00000183715.13
ITIH4	504	504	0.000969413748192	0.0	-2.3647	0.0	ENSG00000055955.15
MMD	504	504	0.00277949769379	0.0	1.6493	0.0	ENSG00000108960.7
PDCL	504	504	0.00814505629347	0.0	0.806	0.0	ENSG00000136940.13
CASK	504	504	0.00232471213047	0.0	0.9708	0.0	ENSG00000147044.20
ASIC3	504	504	3.04752066391e-05	0.0	-2.933	0.0	ENSG00000213199.7
GPR182	504	504	0.00260936792875	0.0	-2.9904	0.0	ENSG00000166856.2
UBAC2	504	504	0.00106589327498	0.0	0.7695	0.0	ENSG00000134882.15
XPNPEP3	504	504	0.00355642446199	0.0	-1.095	0.0	ENSG00000196236.12
