	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
TMEM178A	436.911214343	0.395757550338	0.0976937662674	4.05100105625	5.09989772632e-05	0.998457976859	ENSG00000152154.10
GRIN3B	16.5387080287	0.0857070102365	0.103260764725	0.830005573413	0.406535632517	0.999831846572	ENSG00000116032.5
RBKS	115.411202559	0.0753553094566	0.100947371317	0.746481146298	0.455376816557	0.999831846572	ENSG00000171174.13
SSRP1	3412.91383441	-0.0151836563262	0.0392991324423	-0.386361107297	0.699229249978	0.999831846572	ENSG00000149136.7
TIGAR	197.60553193	-0.0745889310958	0.0933746560433	-0.798813449564	0.424398590671	0.999831846572	ENSG00000078237.5
RNF44	1862.65521896	-0.0176043311525	0.0598670574009	-0.294057064382	0.768714298782	0.999831846572	ENSG00000146083.11
UQCC2	1243.38396009	-0.0355592051715	0.0725641818191	-0.490037981275	0.624107022595	0.999831846572	ENSG00000137288.9
ADGRD2	26.760308097	0.0758278267587	0.0991155785175	0.765044485367	0.444245055363	0.999831846572	ENSG00000180264.10
C11orf84	692.907434339	-0.0206495705312	0.0516208017358	-0.400024211884	0.689138683838	0.999831846572	ENSG00000168005.8
SPAG6	52.8179437633	-0.054878269984	0.0962283965561	-0.570291846773	0.568479769886	0.999831846572	ENSG00000077327.15
RPL23A	11430.8824046	0.0368463952561	0.0552226987007	0.667232788746	0.504623450221	0.999831846572	ENSG00000198242.13
TRMT11	535.125815161	-0.0278281389217	0.0625698576385	-0.444753112313	0.656498182025	0.999831846572	ENSG00000066651.17
SLC24A2	8.9219317542	-0.0248285076993	0.0985258902309	-0.251999831122	0.801041194336	0.999831846572	ENSG00000155886.11
ARL8B	2028.27037647	-0.0535844054707	0.0514694603631	-1.04109126252	0.297833194321	0.999831846572	ENSG00000134108.12
TRIM77	0.0522820145837	0.00636097861389	0.014687258857	0.433095016288	0.664945743228	0.999831846572	ENSG00000214414.9
ZRANB1	978.780085222	-0.126847205848	0.0667276589344	-1.90096892163	0.0573060834569	0.999831846572	ENSG00000019995.6
AKR1B1	1318.31526298	-0.132580239002	0.0801469672563	-1.65421404628	0.0980840298875	0.999831846572	ENSG00000085662.13
TMEM216	359.52226487	0.0530932433646	0.0633372777469	0.838262161767	0.401883481957	0.999831846572	ENSG00000187049.9
ZFP57	29.409019175	-0.027562706889	0.0959852081736	-0.287155775493	0.77399304692	0.999831846572	ENSG00000204644.9
THAP2	185.576376852	-0.046219346222	0.0877782095738	-0.526546923734	0.598508258318	0.999831846572	ENSG00000173451.6
RRM2	68.7030876612	0.0384145229605	0.104000058169	0.369370206487	0.711851802076	0.999831846572	ENSG00000171848.13
DDHD1	988.680913083	-0.108785085054	0.0619186163356	-1.75690432849	0.0789341177387	0.999831846572	ENSG00000100523.14
MPHOSPH9	304.859989322	-0.0353517307517	0.0640173968625	-0.552220685069	0.580797164017	0.999831846572	ENSG00000051825.14
RAB4B	859.578017806	0.0252847898998	0.0630212177355	0.401210747877	0.688264968322	0.999831846572	ENSG00000167578.16
