	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
ECM1	369	348	1.04872745585e-17	0.1321	-3.6466	1.3427	ENSG00000143369.14
FCN2	369	348	1.28363318912e-17	0.1161	-6.7704	2.2458	ENSG00000160339.15
BMPER	369	348	2.37735306815e-13	0.1246	-5.6165	1.7447	ENSG00000164619.8
GDF2	369	346	2.16846466203e-15	0.1288	-7.5308	2.0998	ENSG00000263761.2
COLEC10	369	346	2.11216366073e-23	0.1265	-5.7194	2.1184	ENSG00000184374.2
CLEC4G	369	344	1.2849687427e-18	0.1183	-7.3292	2.0923	ENSG00000182566.12
CLEC4M	369	341	7.3594517917e-15	0.1211	-7.3766	2.0458	ENSG00000104938.16
ANGPTL6	369	340	6.60009899612e-14	0.0952	-3.4561	1.6784	ENSG00000130812.10
CLEC1B	369	340	2.81724804998e-13	0.1343	-6.9813	1.9567	ENSG00000165682.14
ADAMTS13	369	339	6.03885041614e-09	0.1273	-3.0395	1.0418	ENSG00000160323.18
VIPR1	369	337	4.80977097654e-14	0.1337	-4.442	1.8314	ENSG00000114812.12
STAB2	369	335	5.0922017372e-12	0.1251	-6.191	1.958	ENSG00000136011.14
CCBE1	369	334	2.00531391832e-12	0.175	-5.4495	2.1052	ENSG00000183287.13
CXCL14	369	333	2.16486173857e-20	0.1203	-6.34	2.5322	ENSG00000145824.12
HHIP	369	328	7.47165431665e-15	0.1701	-6.0943	2.452	ENSG00000164161.9
CRHBP	369	326	1.37258635297e-13	0.1392	-5.9696	2.0866	ENSG00000145708.10
CXCL12	369	324	1.51938391783e-14	0.1655	-3.3753	1.7916	ENSG00000107562.16
RSPO3	369	324	3.43937094348e-10	0.1472	-5.0057	2.1754	ENSG00000146374.13
FCN3	369	323	4.88794840208e-11	0.151	-5.3398	1.921	ENSG00000142748.12
PTH1R	369	320	9.23650029132e-11	0.1344	-4.0266	1.6151	ENSG00000160801.13
INS-IGF2	369	316	9.66953860583e-10	0.1878	-6.2207	2.2	ENSG00000129965.13
MARCO	369	312	2.630293482e-08	0.1475	-5.522	2.0059	ENSG00000019169.10
CHST4	369	309	1.85818246538e-12	0.1974	-6.0896	2.7089	ENSG00000140835.9
