	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
STAT1	181	114	2.43580702033e-05	0.2135	1.4771	0.8773	ENSG00000115415.18
PSMB9	181	99	0.000283058949748	0.2417	1.9923	1.1627	ENSG00000240065.7
MMP11	181	98	7.93791932906e-05	0.2414	3.8812	1.9342	ENSG00000099953.9
MT1M	181	92	0.00094474994639	0.2329	-4.5457	1.7794	ENSG00000205364.3
ADH1B	181	84	0.00203734087592	0.3006	-5.1271	2.4797	ENSG00000196616.12
HOXD13	181	81			4.0341	4.1882	ENSG00000128714.5
FAM189A2	181	81	0.00205055516473	0.2815	-3.4376	1.9766	ENSG00000135063.17
CDK5R1	181	80	0.00285236618851	0.3295	1.7947	1.3503	ENSG00000176749.8
MEX3A	181	75	0.0134332690384	0.3032	1.8948	1.4631	ENSG00000254726.2
UBE2L6	181	70	0.00780287393701	0.2794	1.2485	0.9853	ENSG00000156587.15
ZC4H2	181	70	0.068547123795	0.3733	-1.3198	1.55	ENSG00000126970.15
MT1A	181	69	0.0136180860951	0.2648	-3.9018	2.0447	ENSG00000205362.10
MFI2	181	67	0.0139037955882	0.3755	2.5345	1.6565	ENSG00000163975.11
DPF1	181	65	0.032376205386	0.3607	2.0141	1.7925	ENSG00000011332.19
RPL39L	181	64	0.00820940968113	0.2597	2.0963	1.8476	ENSG00000163923.9
COL10A1	181	64	0.0123777257291	0.3449	4.0827	2.502	ENSG00000123500.9
MAOA	181	62	0.0170402639478	0.3285	-1.7145	1.4631	ENSG00000189221.9
PYCR2	181	62	0.0797390946605	0.3581	0.5113	0.7468	ENSG00000143811.16
SPP1	181	61	0.0307325094655	0.3397	3.2909	2.3757	ENSG00000118785.13
AL589743.1	181	61	0.0172935145213	0.3162	2.7379	1.7163	ENSG00000279508.1
ZFP3	181	61	0.063746207982	0.3324	-1.1848	1.6711	ENSG00000180787.5
LAMA1	181	59	0.0533313964454	0.3347	1.977	2.4874	ENSG00000101680.13
