query	_id	_score	entrezgene	name	notfound	summary	symbol
HIF3A	64344	94.935585	64344.0	hypoxia inducible factor 3 alpha subunit		The protein encoded by this gene is the alpha-3 subunit of one of several alpha/beta-subunit heterodimeric transcription factors that regulate many adaptive responses to low oxygen tension (hypoxia). The alpha-3 subunit lacks the transactivation domain found in factors containing either the alpha-1 or alpha-2 subunits. It is thought that factors containing the alpha-3 subunit are negative regulators of hypoxia-inducible gene expression. Multiple alternatively spliced transcript variants have been found for this gene.	HIF3A
PLCXD3	345557	93.65248	345557.0	phosphatidylinositol specific phospholipase C X domain containing 3			PLCXD3
CELA2A	63036	108.35549	63036.0	chymotrypsin like elastase family member 2A		Elastases form a subfamily of serine proteases that hydrolyze many proteins in addition to elastin. Humans have six elastase genes which encode the structurally similar proteins elastase 1, 2, 2A, 2B, 3A, and 3B. Like most of the human elastases, elastase 2A is secreted from the pancreas as a zymogen. In other species, elastase 2A has been shown to preferentially cleave proteins after leucine, methionine, and phenylalanine residues.	CELA2A
RIC3	79608	94.07118	79608.0	RIC3 acetylcholine receptor chaperone		This gene encodes a member of the resistance to inhibitors of cholinesterase 3-like family which functions as a chaperone of specific 5-hydroxytryptamine type 3 receptor and nicotinic acetylcholine receptor subtypes. The encoded protein influences the folding and assembly of these receptor subunits in the endoplasmic reticulum and expression on the cell surface. This protein contains an N-terminal transmembrane domain, a proline-rich spacer, and a cytosolic C-terminal coiled-coil domain. Alternative splicing results in multiple transcript variants.	RIC3
PNLIP	5406	99.84092	5406.0	pancreatic lipase		This gene encodes a member of the lipase family of proteins. The encoded enzyme is secreted by the pancreas and hydrolyzes triglycerides in the small intestine, and is essential for the efficient digestion of dietary fats. Inhibition of the encoded enzyme may prevent high-fat diet-induced obesity in mice and result in weight loss in human patients with obesity. Mutations in this gene cause congenital pancreatic lipase deficiency, a rare disorder characterized by steatorrhea.	PNLIP
PCDHGB6	56100	111.49428	56100.0	protocadherin gamma subfamily B, 6		This gene is a member of the protocadherin gamma gene cluster, one of three related clusters tandemly linked on chromosome five. These gene clusters have an immunoglobulin-like organization, suggesting that a novel mechanism may be involved in their regulation and expression. The gamma gene cluster includes 22 genes divided into 3 subfamilies. Subfamily A contains 12 genes, subfamily B contains 7 genes and 2 pseudogenes, and the more distantly related subfamily C contains 3 genes. The tandem array of 22 large, variable region exons are followed by a constant region, containing 3 exons shared by all genes in the cluster. Each variable region exon encodes the extracellular region, which includes 6 cadherin ectodomains and a transmembrane region. The constant region exons encode the common cytoplasmic region. These neural cadherin-like cell adhesion proteins most likely play a critical role in the establishment and function of specific cell-cell connections in the brain. Alternative splicing has been described for the gamma cluster genes.	PCDHGB6
PCDHGB5	56101	107.15725	56101.0	protocadherin gamma subfamily B, 5		This gene is a member of the protocadherin gamma gene cluster, one of three related clusters tandemly linked on chromosome five. These gene clusters have an immunoglobulin-like organization, suggesting that a novel mechanism may be involved in their regulation and expression. The gamma gene cluster includes 22 genes divided into 3 subfamilies. Subfamily A contains 12 genes, subfamily B contains 7 genes and 2 pseudogenes, and the more distantly related subfamily C contains 3 genes. The tandem array of 22 large, variable region exons are followed by a constant region, containing 3 exons shared by all genes in the cluster. Each variable region exon encodes the extracellular region, which includes 6 cadherin ectodomains and a transmembrane region. The constant region exons encode the common cytoplasmic region. These neural cadherin-like cell adhesion proteins most likely play a critical role in the establishment and function of specific cell-cell connections in the brain. Alternative splicing has been described for the gamma cluster genes.	PCDHGB5
PCDHGB4	8641	113.74823	8641.0	protocadherin gamma subfamily B, 4		This gene is a member of the protocadherin gamma gene cluster, one of three related clusters tandemly linked on chromosome five. These gene clusters have an immunoglobulin-like organization, suggesting that a novel mechanism may be involved in their regulation and expression. The gamma gene cluster includes 22 genes divided into 3 subfamilies. Subfamily A contains 12 genes, subfamily B contains 7 genes and 2 pseudogenes, and the more distantly related subfamily C contains 3 genes. The tandem array of 22 large, variable region exons are followed by a constant region, containing 3 exons shared by all genes in the cluster. Each variable region exon encodes the extracellular region, which includes 6 cadherin ectodomains and a transmembrane region. The constant region exons encode the common cytoplasmic region. These neural cadherin-like cell adhesion proteins most likely play a critical role in the establishment and function of specific cell-cell connections in the brain. This particular family member is expressed in fibroblasts and is thought to play a role in wound healing in response to injury. Alternative splicing has been described for the gamma cluster genes.	PCDHGB4
HPSE2	60495	92.082756	60495.0	heparanase 2 (inactive)		This gene encodes a heparanase enzyme. The encoded protein is a endoglycosidase that degrades heparin sulfate proteoglycans located on the extracellular matrix and cell surface. This protein may be involved in biological processes involving remodeling of the extracellular matrix including angiogenesis and tumor progression. Alternate splicing results in multiple transcript variants.	HPSE2
ZNF662	389114	103.66068	389114.0	zinc finger protein 662			ZNF662
