	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
C1orf64	46.4641342884	-2.05709062408	0.337457899366	-6.09584374212	1.08861713004e-09	1.98280724066e-05	ENSG00000183888.4
ALDH3A1	3902.10271716	-1.82225376089	0.306997486149	-5.93572860724	2.92543377795e-09	2.14021117459e-05	ENSG00000108602.17
DKK1	176.972694468	-1.84660642042	0.312715758924	-5.90506352086	3.52510899515e-09	2.14021117459e-05	ENSG00000107984.9
CTNNA2	181.49680226	-1.84051728345	0.34095788813	-5.39807802523	6.7358574876e-08	0.000306717270698	ENSG00000066032.18
DLK1	2115.17740444	-1.79485976888	0.338742881268	-5.29859037084	1.16700113973e-07	0.000425115175183	ENSG00000185559.13
FRRS1L	31.9861931402	-1.74934926351	0.337387052057	-5.18499228956	2.16023802331e-07	0.000655776255942	ENSG00000260230.2
GNG4	304.838672588	-1.72728041929	0.338165616918	-5.10779432585	3.25941150412e-07	0.000848098873373	ENSG00000168243.10
REG1A	1758.36003389	-1.755888964	0.352632799	-4.97936938644	6.37917870549e-07	0.00145237951177	ENSG00000115386.5
REG3A	3968.72325105	-1.73820740768	0.354561152766	-4.90241921351	9.4663549928e-07	0.0019157798871	ENSG00000172016.15
SULT4A1	46.1430661871	-1.58496025018	0.325417600847	-4.87054248465	1.11292267585e-06	0.0020270773618	ENSG00000130540.13
TBX4	70.4542450422	-1.70922611635	0.353202778618	-4.83922047	1.30349384409e-06	0.00215834880694	ENSG00000121075.9
NKD1	1039.9454745	-1.31977242945	0.275606500209	-4.78861140231	1.67939326306e-06	0.00254903907445	ENSG00000140807.5
SLC22A11	412.996619747	-1.51657233805	0.31807391529	-4.76798714119	1.86075657131e-06	0.00260706309153	ENSG00000168065.15
CDH22	59.6156876094	-1.62599131846	0.343474204349	-4.73395468386	2.20186907316e-06	0.00286463166418	ENSG00000149654.9
SRRM3	127.838424409	-1.32720421796	0.283475293069	-4.68190438607	2.8422205175e-06	0.0032355127816	ENSG00000177679.15
DNASE1L2	44.3761864591	-1.28151775248	0.273634599236	-4.68331766544	2.82268545876e-06	0.0032355127816	ENSG00000167968.12
PGAM2	285.026477417	-1.41041444484	0.305350516041	-4.61900134681	3.85591354938e-06	0.0041312711405	ENSG00000164708.5
CACNG1	9.87898754464	-1.5852936967	0.352067368428	-4.50281349214	6.70597306586e-06	0.00610712967108	ENSG00000108878.4
ADRA2C	136.684522795	-1.22654073949	0.272135543194	-4.5070949759	6.57212206611e-06	0.00610712967108	ENSG00000184160.7
CACNG4	95.5980681394	-1.41069535261	0.312075634298	-4.5203636477	6.17334962791e-06	0.00610712967108	ENSG00000075461.5
HRCT1	301.769732327	-1.1120613419	0.250006947686	-4.44812175098	8.66244276389e-06	0.00751322535722	ENSG00000196196.2
SPARCL1	4639.85554011	-1.09837033925	0.249704562226	-4.39867950132	1.08911525358e-05	0.00901688419488	ENSG00000152583.12
