	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
CALCA	709.617621157	-0.861615846861	0.143679231616	-5.99680160568	2.01241668594e-09	2.15355309528e-05	ENSG00000110680.12
LECT1	513.703925311	0.827520717627	0.138584925115	5.97121741012	2.35489676904e-09	2.15355309528e-05	ENSG00000136110.12
CLC	42.3620120952	0.825086618876	0.145544282654	5.66897307011	1.43655941583e-08	8.67116355348e-05	ENSG00000105205.6
BPIFA1	5574.79393201	-0.783551415175	0.139392234444	-5.62119847133	1.896372565e-08	8.67116355348e-05	ENSG00000198183.11
ASCL1	739.953943188	-0.798241783554	0.14456626177	-5.52163259797	3.35864209097e-08	0.000122859127688	ENSG00000139352.3
INHA	198.861053587	-0.793268904481	0.144694671296	-5.48236432879	4.19678825533e-08	0.000127932095317	ENSG00000123999.4
TMEM229A	12.418273125	-0.720357101239	0.143730511159	-5.01185931526	5.39066107849e-07	0.00140850273037	ENSG00000234224.2
MUC6	3338.10193106	-0.705543177446	0.143400760155	-4.92007975888	8.65089524857e-07	0.0019778109262	ENSG00000184956.15
MUC5B	20543.4585624	-0.678197239038	0.142227456376	-4.76839884729	1.85695869661e-06	0.003773752729	ENSG00000117983.17
MSMB	1047.17069603	-0.657977100365	0.138609101793	-4.74699779346	2.06458203367e-06	0.00377612053959	ENSG00000263639.5
SPRR2D	74.2218320713	0.656587229061	0.140422163417	4.67580909653	2.92796893318e-06	0.0048684137989	ENSG00000163216.6
UGT3A1	20.7475300423	-0.601380783256	0.132278240152	-4.54633190284	5.45889300529e-06	0.00832026275556	ENSG00000145626.11
PCK1	29.9252807776	-0.637285844745	0.142621691007	-4.46836550771	7.8819544253e-06	0.0110893035722	ENSG00000124253.10
BPIFB4	13.6944427586	-0.54524690948	0.125246846173	-4.35337835754	1.34055492678e-05	0.0175133925791	ENSG00000186191.7
BPIFB2	97.892587033	-0.610676802565	0.142208433903	-4.2942375906	1.75294674992e-05	0.0213742640373	ENSG00000078898.6
SLC28A2	61.6160723494	-0.613111901939	0.143827931498	-4.2628152651	2.01867399369e-05	0.0230759670903	ENSG00000137860.11
