	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
LRRC38	23.1264859338	-2.19768176664	0.486209800654	-4.52002769933	6.18315408467e-06	0.111771884856	ENSG00000162494.5
GPAT2	444.315429707	-1.7574938455	0.404724667023	-4.34244311923	1.40906973294e-05	0.111771884856	ENSG00000186281.12
G0S2	1192.15466339	-1.97026231471	0.458320307599	-4.29887631432	1.71666233845e-05	0.111771884856	ENSG00000123689.5
DSG1	5154.24823871	2.0682671505	0.500081152952	4.13586302602	3.53623087421e-05	0.172682994165	ENSG00000134760.5
PDE9A	584.52961015	-1.61248372478	0.406340329058	-3.96830835995	7.23846330304e-05	0.282777807397	ENSG00000160191.17
TPTE	29.5103949584	-1.95291494678	0.504526066742	-3.87079097696	0.000108482782095	0.340229911354	ENSG00000274391.4
GPR37	253.195370136	-1.60845256582	0.418626057715	-3.84221797992	0.000121927475528	0.340229911354	ENSG00000170775.2
XIRP1	245.336940045	-1.84277037662	0.492979555157	-3.73802596344	0.000185470797206	0.377266554385	ENSG00000168334.8
C1orf100	8.3795071435	-1.51740358771	0.409529186331	-3.70523918285	0.000211191347885	0.377266554385	ENSG00000173728.10
CES3	1343.74798676	1.72795933828	0.466546476662	3.70372390472	0.000212457487239	0.377266554385	ENSG00000172828.12
MB	43.8277342286	-1.63007626226	0.437777759394	-3.7235246133	0.000196460698075	0.377266554385	ENSG00000198125.12
SERF1B	576.883929824	-0.564381954552	0.159343018031	-3.54193087043	0.000397209557018	0.59682263671	ENSG00000205572.9
MUM1L1	136.449007925	-1.79069428847	0.505208900592	-3.54446306543	0.000393413620529	0.59682263671	ENSG00000157502.12
HS3ST5	25.6870756859	-1.62814897332	0.462466759297	-3.52057513452	0.000430611976937	0.600795981823	ENSG00000249853.7
POPDC3	124.045823809	-1.6309934282	0.471546975858	-3.45881431057	0.00054255881652	0.6366643656	ENSG00000132429.9
PENK	108.409101756	-1.70820732299	0.494682441095	-3.45313918806	0.000554103016188	0.6366643656	ENSG00000181195.10
HBEGF	2111.47613619	-1.16395966739	0.334620673531	-3.47844517529	0.000504331591443	0.6366643656	ENSG00000113070.7
RP11-766F14.2	57.0497738208	-1.71437515375	0.50141385181	-3.4190821565	0.000628327521815	0.645953762296	ENSG00000248713.1
TSEN2	687.36143516	0.584477780329	0.170685282927	3.42430097257	0.000616383151484	0.645953762296	ENSG00000154743.17
HSPA6	944.036592964	-1.5495778063	0.456255421413	-3.39629456129	0.000683048101408	0.656798044659	ENSG00000173110.7
NKAIN2	84.9001567154	-1.64078816279	0.484409912174	-3.38718948882	0.000706125988729	0.656798044659	ENSG00000188580.13
HAMP	25.5574284555	-1.59036143232	0.471999282152	-3.36941493866	0.000753279370935	0.668809361476	ENSG00000105697.7
MYH15	49.4751944343	-1.0450641413	0.312020580284	-3.34934362455	0.000810032660649	0.67345811381	ENSG00000144821.9
CLIC6	13200.9279449	-1.62198325485	0.485172829137	-3.34310405992	0.000828468266156	0.67345811381	ENSG00000159212.12
ZBTB45	1225.37389831	0.459387136878	0.137867370601	3.33209471449	0.000861949155033	0.67345811381	ENSG00000119574.12
NXF3	112.157603683	1.55267545242	0.469755494403	3.30528428282	0.000948801098164	0.71280507117	ENSG00000147206.16
HSPB11	596.744101755	-0.71902846496	0.219548875567	-3.2750268618	0.00105651927092	0.73703538996	ENSG00000081870.11
BET1L	4589.12838249	0.506124715144	0.154295810723	3.28022331114	0.00103724950456	0.73703538996	ENSG00000177951.17
FLNB	38225.6810592	0.716347461638	0.220564427529	3.24779235556	0.00116304112692	0.783368356278	ENSG00000136068.14
TMEM214	10127.5291141	0.464470427349	0.143674175104	3.23280385646	0.00122581695635	0.798129420279	ENSG00000119777.18
PLOD2	4045.43092486	-0.949348002294	0.296680495542	-3.19990028518	0.00137475140953	0.809818306879	ENSG00000152952.11
CSMD3	59.5399657611	-1.60618123123	0.505886656244	-3.17498240249	0.00149845588328	0.809818306879	ENSG00000164796.17
SEZ6L	123.876666244	-1.59665494083	0.502902115491	-3.17488213242	0.00149897375818	0.809818306879	ENSG00000100095.18
RANBP17	230.196002427	-1.49718274001	0.47197149432	-3.17218890977	0.00151294556227	0.809818306879	ENSG00000204764.12
SUMF2	6261.45265179	0.788788502814	0.24867591603	3.17195374367	0.00151417122593	0.809818306879	ENSG00000129103.17
CACNA1B	61.4634331499	-1.56772159329	0.494834007905	-3.16817673854	0.00153398235573	0.809818306879	ENSG00000148408.12
ALPL	675.649737744	-1.12443998304	0.350133162259	-3.21146382075	0.00132060598044	0.809818306879	ENSG00000162551.13
CPS1	5727.84564339	1.47854305727	0.481865702818	3.06837164094	0.00215228768611	0.822556267273	ENSG00000021826.14
HIST2H3PS2	12.597825622	-1.54759629883	0.507254154084	-3.05092878269	0.00228134679511	0.822556267273	ENSG00000203818.7
GDF9	80.3490492855	-1.42325631321	0.462035423739	-3.08040518125	0.00206719163376	0.822556267273	ENSG00000164404.8
C6orf141	323.047753466	1.2892879244	0.421622424591	3.05792066362	0.00222878574736	0.822556267273	ENSG00000197261.11
VHLL	4.41840810216	-1.56809118356	0.505150751167	-3.10420439826	0.00190791473174	0.822556267273	ENSG00000189030.9
ESRRG	3925.82050911	-1.54975506442	0.50480576736	-3.07000269138	0.00214056841983	0.822556267273	ENSG00000196482.16
ABCB11	17.8781643251	-1.43866963652	0.465602197352	-3.08991161275	0.00200216067769	0.822556267273	ENSG00000073734.8
CLUL1	98.4177798202	-1.54352968479	0.493051866408	-3.13056250255	0.00174471867551	0.822556267273	ENSG00000079101.16
XPNPEP1	4952.99603948	0.742331451723	0.243372919469	3.05018098703	0.00228703500755	0.822556267273	ENSG00000108039.17
UPK1A	427.550609321	1.57824673951	0.505662567388	3.12114607902	0.00180148646941	0.822556267273	ENSG00000105668.7
CDSN	1656.06165395	1.57267729371	0.505866573212	3.10887767051	0.00187799456516	0.822556267273	ENSG00000204539.3
KRTDAP	3618.00405939	1.53407547406	0.505356454859	3.0356305125	0.00240033314056	0.822556267273	ENSG00000188508.10
ADRA2A	2994.91397337	1.44898542406	0.475961624404	3.04433246246	0.00233197276577	0.822556267273	ENSG00000150594.6
KIF1A	506.895184857	-1.55324160612	0.502692588974	-3.08984385325	0.00200261748255	0.822556267273	ENSG00000130294.14
ZNF556	61.470641788	1.48668607989	0.489469855413	3.03733940599	0.00238676545976	0.822556267273	ENSG00000172000.7
GLRX2	298.052249572	-0.524993505396	0.172467545783	-3.04401331284	0.00233444809745	0.822556267273	ENSG00000023572.8
ORM2	736.807814792	-1.56717494549	0.505942961984	-3.09753285102	0.00195138766816	0.822556267273	ENSG00000228278.3
RGCC	1483.31800094	-1.01691027542	0.32531861126	-3.12589025103	0.00177267694058	0.822556267273	ENSG00000102760.12
B3GAT1	2760.64780124	-1.58125480046	0.503115575708	-3.14292555589	0.00167268374693	0.822556267273	ENSG00000109956.12
ZC2HC1A	599.130185708	-0.859493132955	0.274910726333	-3.1264445168	0.0017693388739	0.822556267273	ENSG00000104427.11
CKM	1218.76831061	-1.5309999768	0.505896565553	-3.0263102797	0.00247558122099	0.833715999821	ENSG00000104879.4
FAM150A	32.3423084909	-1.47117479417	0.487479795955	-3.01791952482	0.00254516482979	0.842622112207	ENSG00000196711.8
C1orf168	36.9320001832	-1.46316071129	0.488681990699	-2.99409583152	0.00275259473525	0.89610721606	ENSG00000187889.12
PRSS2	888.859546953	-1.51150297291	0.506072484796	-2.98673217437	0.00281976634078	0.90292616286	ENSG00000275896.4
C1GALT1	4794.01018359	0.857962694135	0.298235282384	2.87679810141	0.00401732542447	0.914547112068	ENSG00000106392.10
ABCG8	251.503992578	1.44515243866	0.500009203555	2.89025167614	0.00384933515668	0.914547112068	ENSG00000143921.6
GAP43	63.7643260166	-1.35115290414	0.471973446571	-2.86277313682	0.00419951128969	0.914547112068	ENSG00000172020.12
FGF12	289.81496815	-1.18592934413	0.406278441628	-2.91900633313	0.00351149089651	0.914547112068	ENSG00000114279.13
SRMS	111.90260963	1.3085694322	0.448147514977	2.91995244528	0.00350084802747	0.914547112068	ENSG00000125508.3
ARL8A	2430.02766433	-0.488322824179	0.164506280754	-2.96841446989	0.00299340396351	0.914547112068	ENSG00000143862.7
IL17REL	160.596353317	1.35218322458	0.457612572727	2.95486467192	0.00312806227419	0.914547112068	ENSG00000188263.10
NRIP3	222.134226545	-1.27829904426	0.440697815909	-2.90062486836	0.00372419423915	0.914547112068	ENSG00000175352.10
SPSB4	49.6725256779	-1.37026521996	0.478830353499	-2.86169247614	0.00421385553096	0.914547112068	ENSG00000175093.4
CRYZ	1662.56092638	0.667723009116	0.230607219785	2.89549915106	0.00378556053729	0.914547112068	ENSG00000116791.13
MEGF10	69.259355329	-1.27137875694	0.443588308061	-2.86612323597	0.00415532451498	0.914547112068	ENSG00000145794.16
