	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
HEPHL1	106.577390152	-1.42475184903	0.257493055595	-5.53316611097	3.14501363073e-08	0.00051531412993	ENSG00000181333.11
HABP2	118.167442399	-1.40023382615	0.257465270158	-5.43853477905	5.37205243607e-08	0.00051531412993	ENSG00000148702.14
PPBP	399.452515872	1.30358350344	0.258707956645	5.03882261816	4.68404340093e-07	0.0029954457549	ENSG00000163736.3
HLA-G	344.658945499	-1.12066959954	0.245135371376	-4.57163563648	4.83931884856e-06	0.0232105830274	ENSG00000204632.11
ZNF750	23.4642077768	-1.11420226509	0.255935811555	-4.35344416367	1.34015240372e-05	0.0514216477308	ENSG00000141579.6
DHRS2	760.026413737	-1.09730293161	0.258410086993	-4.24636261061	2.17268904022e-05	0.0694717320612	ENSG00000100867.14
PNMA5	168.860088774	-1.08669079221	0.258782050595	-4.19925102884	2.67799303561e-05	0.0733961376973	ENSG00000198883.11
CCDC60	93.6000311608	0.992524103264	0.246245404819	4.03062994817	5.56275641331e-05	0.11857942421	ENSG00000183273.6
MUCL1	32.1471697743	-1.01238394987	0.250172595508	-4.0467420015	5.19354287865e-05	0.11857942421	ENSG00000172551.10
TRIM72	71.4872867979	-1.01609497396	0.258416398995	-3.93200655186	8.4239769246e-05	0.161613997298	ENSG00000177238.13
KCNMB3	89.8301596155	-0.747914671055	0.202621365536	-3.6911935179	0.000223204233121	0.389288473856	ENSG00000171121.16
GATA4	22.4747926812	-0.934865905684	0.255431292805	-3.65995056995	0.000252263906118	0.403306919906	ENSG00000136574.17
TTC29	80.4552428016	0.91289022356	0.251227157256	3.63372428972	0.000279359380831	0.412269978557	ENSG00000137473.17
CNDP1	10.2993211418	-0.919591310042	0.258092915499	-3.5630242243	0.000366606834381	0.475125351486	ENSG00000150656.14
STK31	161.420516204	-0.920553863043	0.258614778694	-3.55955629331	0.000371481901084	0.475125351486	ENSG00000196335.12
PRG4	88.5628352444	0.879848599656	0.250039805797	3.51883411864	0.000433447634399	0.519730804121	ENSG00000116690.11
MRLN	3.26663180858	-0.892017482107	0.258003481482	-3.45738544683	0.000545444082283	0.581352484367	ENSG00000227877.6
PLA2G2F	71.02236142	-0.893717880799	0.257582598206	-3.46963609741	0.000521163952902	0.581352484367	ENSG00000158786.4
GJB7	14.6425771648	-0.877506131821	0.256340297501	-3.42320790128	0.000618867247118	0.624893059787	ENSG00000164411.10
IGF2BP1	113.057434595	-0.87219631578	0.25725064949	-3.3904533089	0.00069777139398	0.669337209676	ENSG00000159217.9
TACSTD2	1247.33503251	-0.872609633196	0.258864985482	-3.37090638803	0.000749213118433	0.684459698912	ENSG00000184292.6
EN2	23.7222743134	-0.83447836772	0.253526008844	-3.29149017698	0.000996580970925	0.799858833823	ENSG00000164778.4
PRSS2	242.534016197	-0.845962087103	0.256227133656	-3.30161007943	0.000961316051635	0.799858833823	ENSG00000275896.4
NLRP11	15.8698447181	-0.811452618287	0.246615410894	-3.29035649209	0.00100060526514	0.799858833823	ENSG00000179873.14
LDHC	14.6763645475	-0.809943732309	0.248067747953	-3.26501021996	0.00109460127027	0.809339970883	ENSG00000166796.11
TDRD1	27.7914697076	-0.829408681361	0.254910491869	-3.25372516164	0.00113902419671	0.809339970883	ENSG00000095627.9
ALDH1L1	878.242889172	0.81685881753	0.250887345315	3.25587891452	0.00113041948892	0.809339970883	ENSG00000144908.13
F8A3	520.474207751	-0.514312799908	0.159805257854	-3.21837220385	0.00128920405553	0.865390298666	ENSG00000277150.1
HIST1H3B	6.80839330208	-0.819682326067	0.256911466747	-3.19052448864	0.00142014804947	0.865390298666	ENSG00000274267.1
IZUMO2	9.71009369155	-0.815537464549	0.254149591544	-3.20888756734	0.00133249587313	0.865390298666	ENSG00000161652.12
ALDOB	1015.41896599	0.791678984341	0.248500869473	3.18581977609	0.00144344485574	0.865390298666	ENSG00000136872.17
DYDC2	8.45346052998	-0.824530066653	0.258648340999	-3.187842085	0.00143338794855	0.865390298666	ENSG00000133665.12
PRKCQ	157.154564447	-0.648228054829	0.204300989219	-3.17290707845	0.00150920818936	0.877398760998	ENSG00000065675.14
IGF2BP3	143.84011341	-0.804150895443	0.258852654459	-3.10659706049	0.00189254168455	0.885571029711	ENSG00000136231.13
HYAL1	546.725296284	0.740427647665	0.237603018977	3.11623838305	0.00183174132376	0.885571029711	ENSG00000114378.16
PON1	56.4869542085	-0.795826952953	0.254819978516	-3.12309481222	0.00178960087881	0.885571029711	ENSG00000005421.8
LBP	34.3229723522	0.805827530892	0.258415277922	3.11834322402	0.00181870871642	0.885571029711	ENSG00000129988.5
TREX2	12.6146803298	-0.771034893124	0.247679589102	-3.11303364125	0.00185174908845	0.885571029711	ENSG00000183479.12
MUC17	1888.64880356	-0.79245540691	0.251460174299	-3.15141516592	0.00162481355113	0.885571029711	ENSG00000169876.13
ZNF556	20.0467527755	-0.805539028027	0.257369016782	-3.12989899911	0.00174866415534	0.885571029711	ENSG00000172000.7
PRSS33	340.256776551	-0.803365478143	0.257261313679	-3.12276053735	0.00179163453179	0.885571029711	ENSG00000103355.12
GRIN3B	2.20957367628	-0.182589966907	0.256374664974	-0.71219972896	0.476341104777	0.999997410759	ENSG00000116032.5
RBKS	291.489783653	0.117641958109	0.222184131416	0.529479568859	0.596472813898	0.999997410759	ENSG00000171174.13
SSRP1	8066.77016745	0.000836090230979	0.170255406544	0.00491079988559	0.996081764339	0.999997410759	ENSG00000149136.7
TIGAR	628.23069304	-0.0959790341423	0.185850515654	-0.516431357775	0.605553169252	0.999997410759	ENSG00000078237.5
RNF44	3685.45547483	0.0011467815531	0.180889225033	0.00633968967961	0.994941693368	0.999997410759	ENSG00000146083.11
UQCC2	1278.76449387	0.266856817561	0.175527618094	1.5203124184	0.12843247439	0.999997410759	ENSG00000137288.9
ADGRD2	0.609094515195	0.0177149453833	0.223578047081	0.0792338318301	0.936846635264	0.999997410759	ENSG00000180264.10
C11orf84	774.095723822	-0.142180909595	0.224084686002	-0.634496324279	0.525756964881	0.999997410759	ENSG00000168005.8
SPAG6	2.38280409973	-0.120341266022	0.255499341775	-0.47100421154	0.637637727384	0.999997410759	ENSG00000077327.15
RPL23A	22392.9049377	0.134121001667	0.182197008038	0.736131746136	0.461650524611	0.999997410759	ENSG00000198242.13
TRMT11	532.997264595	-0.094971566074	0.187682442424	-0.506022645738	0.61284075225	0.999997410759	ENSG00000066651.17
SLC24A2	23.1953598246	-0.234183953471	0.254599661816	-0.919812508001	0.357670745861	0.999997410759	ENSG00000155886.11
ARL8B	3465.49954902	-0.183043288615	0.114649122464	-1.59655202484	0.110365600226	0.999997410759	ENSG00000134108.12
ZRANB1	901.991409914	-0.07055741312	0.156796661565	-0.44999308286	0.652715428215	0.999997410759	ENSG00000019995.6
AKR1B1	1406.13313869	0.205790939821	0.212780715677	0.967150332051	0.333468887281	0.999997410759	ENSG00000085662.13
TMEM216	629.085108778	-0.0181228049963	0.180986456329	-0.100133487135	0.920238350037	0.999997410759	ENSG00000187049.9
ZFP57	6.44311306648	-0.157008331991	0.244151151217	-0.643078401264	0.52017322858	0.999997410759	ENSG00000204644.9
