	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
COL10A1	2258.17008232	7.1382982985	0.3241597845	22.0209249877	1.81520813969e-107	3.57287418135e-103	ENSG00000123500.9
CST1	5659.67759369	7.63597442092	0.351226945818	21.7408559105	8.43118819264e-105	8.29755385979e-101	ENSG00000170373.8
ESM1	434.860231833	4.75252860005	0.239254923183	19.86386962	8.36133148792e-88	5.48586958922e-84	ENSG00000164283.12
ASAH2	462.002008334	-3.95153108249	0.213193557275	-18.5349460509	1.07897906631e-76	5.30938624054e-73	ENSG00000188611.14
COL11A1	1522.63850625	6.07975588153	0.355785960234	17.0882400124	1.81571638737e-65	7.14774913051e-62	ENSG00000060718.18
HOXC10	831.535079968	6.49543445903	0.394977798659	16.4450621809	9.09909438033e-61	2.88411286496e-57	ENSG00000180818.4
MTHFD1L	1612.36425022	1.8963622239	0.115365914359	16.4378034398	1.02569679697e-60	2.88411286496e-57	ENSG00000120254.15
ENPP7	299.434183357	-6.70166892632	0.412139324918	-16.2606878818	1.87619658429e-59	4.61614717107e-56	ENSG00000182156.9
WNT2	391.367780645	4.47874701786	0.276118012876	16.2204086985	3.61779368028e-59	7.91211477878e-56	ENSG00000105989.8
INHBA	3381.84812525	3.47166503829	0.218619929895	15.8799110399	8.73021317651e-57	1.71836785953e-53	ENSG00000122641.9
CLSPN	869.966608947	2.42765399785	0.155993660537	15.5625170247	1.30850223197e-54	2.34138631199e-51	ENSG00000092853.13
CTHRC1	2215.49289258	3.41137524126	0.221043147222	15.4330739683	9.80850061805e-54	1.48508244358e-50	ENSG00000164932.12
CBR1	3594.11431794	-2.43411190952	0.157686271887	-15.4364224634	9.31243944017e-54	1.48508244358e-50	ENSG00000159228.12
SALL4	534.241790558	4.91224441038	0.319021990776	15.3978238253	1.69270684223e-53	2.37982491255e-50	ENSG00000101115.12
ACAN	726.005545304	3.53895717586	0.22991138924	15.3927005859	1.83222774479e-53	2.40424924672e-50	ENSG00000157766.15
ECT2	5786.66833696	2.36715761341	0.154096706489	15.3615068572	2.96599794767e-53	3.64873360025e-50	ENSG00000114346.13
KIF14	831.89020055	2.57874535804	0.168047837129	15.3453052541	3.80764092986e-53	4.40857626015e-50	ENSG00000118193.11
CIDEB	1261.11834481	-3.10134427678	0.203925686684	-15.2082080841	3.11965935026e-52	3.41134749951e-49	ENSG00000136305.11
NFE2L3	4094.98274038	2.30472479197	0.151690919319	15.1935580739	3.90154449246e-52	4.04179474974e-49	ENSG00000050344.8
MMP11	6880.14656167	4.22251029568	0.278541904137	15.159335931	6.57305567497e-52	6.46887274252e-49	ENSG00000099953.9
SYNPO2L	74.275428963	-4.83475980767	0.325747572365	-14.8420440176	7.83322948243e-50	7.3419740906e-47	ENSG00000166317.11
FLG	705.191748448	-5.77861974034	0.392197614781	-14.7339492199	3.90219640307e-49	3.4912241728e-46	ENSG00000143631.10
SLC5A4	43.3484450738	-4.03391000851	0.274483062897	-14.6963895183	6.79893746946e-49	5.81841244397e-46	ENSG00000100191.5
BEST4	59.1717517977	-3.77399278842	0.259976939461	-14.5166444233	9.50505964569e-48	7.79533704192e-45	ENSG00000142959.4
ADAMTS12	1755.41778721	3.05973648174	0.212006398431	14.4322836687	3.24167371838e-47	2.55223455196e-44	ENSG00000151388.10
HOXC9	187.334353454	4.36977414228	0.304433081177	14.3538084803	1.00843798661e-46	7.63426341941e-44	ENSG00000180806.4
ADAM12	1234.31958993	3.61735285424	0.252589511724	14.3210730705	1.61608426796e-46	1.17812543134e-43	ENSG00000148848.14
ASPDH	15.0220104959	-3.92905050507	0.276376704438	-14.216286836	7.26044224451e-46	5.10383159639e-43	ENSG00000204653.9
CA7	34.9684028585	-5.18328206556	0.365295716253	-14.1892768925	1.06753827114e-45	7.24563992787e-43	ENSG00000168748.13
