	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
EPM2A	241.82112897	-2.68855288046	0.184878650353	-14.5422571796	6.54000852769e-48	1.23566921122e-43	ENSG00000112425.13
SLMAP	3284.98539631	-2.6834106455	0.18564520877	-14.4545106404	2.34792581548e-47	2.21808551788e-43	ENSG00000163681.14
PLCD4	145.740916202	-3.30979921546	0.243494201022	-13.5929282979	4.41073861784e-42	2.77788318151e-38	ENSG00000115556.13
LMOD3	17.7280168102	-3.93217548556	0.28994290335	-13.5618959462	6.73718801642e-42	3.18231075956e-38	ENSG00000163380.15
SRF	3363.43936491	-1.71647818515	0.129177834266	-13.2877145286	2.7278346637e-40	1.03079416272e-36	ENSG00000112658.7
PPP1R12A	3175.68076434	-1.99020419439	0.150197524258	-13.2505792237	4.47734235128e-40	1.40991510642e-36	ENSG00000058272.15
SMTN	5841.66847959	-3.24722000437	0.246772913213	-13.15873757	1.51597668085e-39	4.09183762971e-36	ENSG00000183963.18
SLC25A25	1405.26239923	-2.58459487792	0.196984766284	-13.1207855647	2.50326533277e-39	5.91208689967e-36	ENSG00000148339.12
CSRP1	17545.0383404	-3.33702681121	0.254591459189	-13.1073792571	2.98744396719e-39	6.27164070179e-36	ENSG00000159176.13
ITPKB	1889.92853578	-2.17434523573	0.166793091887	-13.0361828007	7.61764507886e-39	1.4392778612e-35	ENSG00000143772.9
RAP1A	3399.29242925	-1.54505871544	0.118909190688	-12.9936021472	1.33015963894e-38	2.28473056528e-35	ENSG00000116473.14
LPP	7428.34957744	-2.86692359363	0.221375147582	-12.9505214336	2.33363546241e-38	3.67430903557e-35	ENSG00000145012.12
DSTN	19670.7628543	-1.98544936715	0.15591565061	-12.7341248898	3.82106362331e-37	5.55347508453e-34	ENSG00000125868.15
MAT2A	8759.96484914	-1.60885290981	0.127735861989	-12.5951544441	2.24520045536e-36	3.03005838597e-33	ENSG00000168906.12
PPP1R12B	4408.85108543	-3.87005857063	0.307697483492	-12.5774787844	2.80850809931e-36	3.53759680189e-33	ENSG00000077157.20
MYOM1	276.140516969	-4.49597082745	0.358710827028	-12.5336914547	4.88355549212e-36	5.76686859175e-33	ENSG00000101605.12
CRY2	1232.88102316	-1.69794981697	0.137225390993	-12.3734376319	3.63906657031e-35	4.04450139879e-32	ENSG00000121671.11
KLHL41	82.3616145616	-4.61158645356	0.373853878486	-12.3352644414	5.84965594152e-35	6.14018885328e-32	ENSG00000239474.6
pk	2832.67958426	-3.09538037555	0.252811737639	-12.2438159101	1.81303806516e-34	1.80292322122e-31	ENSG00000091436.16
SH3BGR	185.551952666	-2.95303440755	0.241375599845	-12.2341877532	2.04136655888e-34	1.92847898818e-31	ENSG00000185437.13
CSRNP1	2260.79266153	-2.75461523426	0.225669500914	-12.2064134635	2.87275921759e-34	2.58466250748e-31	ENSG00000144655.14
CFL2	1172.37692188	-3.23309280857	0.265155201415	-12.1932090765	3.37850148246e-34	2.90151850043e-31	ENSG00000165410.14
TLN1	15205.2927621	-2.09700762623	0.173270419433	-12.1025137071	1.02425960304e-33	8.0634837249e-31	ENSG00000137076.18
PJA2	3220.46975353	-1.8970570912	0.156717610711	-12.1049388297	9.94434821168e-34	8.0634837249e-31	ENSG00000198961.9
C16orf59	453.122934638	2.62206306443	0.217103653543	12.0774709299	1.38927349357e-33	1.0499573355e-30	ENSG00000162062.14
ESM1	649.342745596	4.3208456452	0.358768252422	12.0435562958	2.09715882978e-33	1.52398918961e-30	ENSG00000164283.12
KIF18B	1105.36491304	2.8035715663	0.23375970282	11.9933912153	3.8482146274e-33	2.67484845023e-30	ENSG00000186185.13
RASSF3	1889.04808003	-2.38301431109	0.198734634335	-11.9909361499	3.96399685649e-33	2.67484845023e-30	ENSG00000153179.11
CLEC3B	467.287227812	-4.19989594685	0.351611353354	-11.9447108484	6.91905638218e-33	4.50788452706e-30	ENSG00000163815.5
SVIL	5851.06179878	-2.96932643183	0.24957713973	-11.8974295284	1.22048765271e-32	7.6866312368e-30	ENSG00000197321.14
MEF2D	2495.32754922	-1.3659332214	0.115111251746	-11.8662007465	1.7733978802e-32	1.08085740479e-29	ENSG00000116604.17
TCF21	431.513272148	-4.16360937174	0.351549333028	-11.8435991213	2.32267078975e-32	1.37139193443e-29	ENSG00000118526.6
NT5DC3	641.439726055	-2.7793722863	0.234893390971	-11.8324839827	2.6517642871e-32	1.5182555891e-29	ENSG00000111696.11
PCSK7	3116.86613617	-1.69568314098	0.144049285475	-11.7715484348	5.47109653916e-32	3.04032052973e-29	ENSG00000160613.12
RYR3	58.0064947371	-3.58555082495	0.305605956335	-11.7325947045	8.67577247908e-32	4.68342986342e-29	ENSG00000198838.11
NACC2	1212.67905506	-2.52198421606	0.215838762752	-11.6845750222	1.52842116287e-31	8.02166373646e-29	ENSG00000148411.7
EME1	279.327223613	2.60213378927	0.22330732241	11.6527024783	2.22295464353e-31	1.13514878472e-28	ENSG00000154920.14
TNS1	9393.15737803	-4.17033329653	0.358989094955	-11.6168801647	3.38264307362e-31	1.68188574297e-28	ENSG00000079308.16
ABL1	3913.09212893	-1.66354333994	0.143621087897	-11.5828626861	5.03365459483e-31	2.43861204909e-28	ENSG00000097007.17
RECQL4	2044.90081267	2.52871598941	0.218430330959	11.5767621571	5.40491382035e-31	2.55301104304e-28	ENSG00000160957.12
TPM1	14072.8738868	-3.34385757984	0.289408744444	-11.5541000196	7.03809198673e-31	3.24335878042e-28	ENSG00000140416.19
COL10A1	1066.36014241	6.13093256298	0.530771209811	11.5509892957	7.29755427522e-31	3.2828569161e-28	ENSG00000123500.9
FILIP1	389.319612873	-4.22645721627	0.366044587675	-11.546290694	7.70756788966e-31	3.38666948156e-28	ENSG00000118407.14
FNBP1	2293.69709812	-2.42793090895	0.210319215364	-11.5440279898	7.91309609857e-31	3.39795540196e-28	ENSG00000187239.16
PYGM	195.246326785	-4.54029265685	0.397749832183	-11.4149454996	3.5212462331e-30	1.4784539184e-27	ENSG00000068976.13
FYCO1	2422.70989722	-2.06269815977	0.181125369071	-11.3882344055	4.78588965897e-30	1.96575215688e-27	ENSG00000163820.14
PER2	850.769166295	-2.20873357061	0.19402245464	-11.383906954	5.02949217154e-30	2.02185585296e-27	ENSG00000132326.11
USP12	1383.81561514	-1.57660257829	0.138641081416	-11.3718283368	5.77647546092e-30	2.2737651533e-27	ENSG00000152484.13
IQGAP3	1900.41559402	2.6862356371	0.236256150229	11.3700135827	5.89784103858e-30	2.27415935884e-27	ENSG00000183856.10
MMP11	10650.2240351	5.05513455994	0.444906549043	11.3622390383	6.44707552285e-30	2.43622089857e-27	ENSG00000099953.9
CBX7	1500.4338222	-2.51406976782	0.221319342146	-11.3594670192	6.6549402753e-30	2.46545963846e-27	ENSG00000100307.12
KANK2	4013.44365701	-2.82179736029	0.249452715974	-11.3119528455	1.14512063804e-29	4.16075179523e-27	ENSG00000197256.10
FAM129A	3357.26110523	-3.69576004172	0.326782938364	-11.309525706	1.17724161851e-29	4.19675530946e-27	ENSG00000135842.16
TROAP	1332.06742036	2.60642371992	0.231151648168	11.2758171554	1.72766985222e-29	6.04492484961e-27	ENSG00000135451.12
PPAP2B	2507.9880596	-2.36217468847	0.210555308759	-11.2187847572	3.29770819581e-29	1.13285270276e-26	ENSG00000162407.8
HDAC4	617.488972543	-2.13937167581	0.191109586865	-11.1944759596	4.33960509323e-29	1.46415176128e-26	ENSG00000068024.16
DCUN1D3	832.646037878	-1.69593454609	0.151749873955	-11.1758547265	5.35325147781e-29	1.77446198985e-26	ENSG00000188215.9
HJURP	1067.42965611	2.44981599031	0.220029510659	11.1340337165	8.56690304938e-29	2.79074252095e-26	ENSG00000123485.11
CST1	1267.78936751	6.08760633885	0.547370646738	11.1215432817	9.8552295169e-29	3.15601197445e-26	ENSG00000170373.8
DMPK	2735.25576481	-2.14816614571	0.193276751974	-11.1144569834	1.06697768147e-28	3.35991271896e-26	ENSG00000104936.17
UHRF1	2334.17904009	2.39550208006	0.216254017508	11.077260472	1.61746031583e-28	5.00988446023e-26	ENSG00000276043.4
XRCC2	341.098562602	2.3496061202	0.212383102372	11.0630558362	1.89528228444e-28	5.77571991648e-26	ENSG00000196584.2
CDK1	2551.31907745	2.27017472937	0.205881147682	11.0266275223	2.84328191579e-28	8.52713785984e-26	ENSG00000170312.15
MEN1	2746.59155484	1.20126113476	0.108981610239	11.0226040166	2.97330990402e-28	8.77776833228e-26	ENSG00000133895.14
SYNM	8540.53158688	-5.20006211391	0.471861345981	-11.0203180621	3.04979527132e-28	8.86505105481e-26	ENSG00000182253.14
RAB23	1084.68440598	-2.79145430579	0.255440643711	-10.9279958946	8.4698340683e-28	2.42468249828e-25	ENSG00000112210.11
AURKA	1526.30150846	2.31709237832	0.212816117859	10.8877673441	1.31832578004e-27	3.71767869971e-25	ENSG00000087586.17
CPED1	433.510114143	-3.90050541086	0.358320118136	-10.8855328335	1.35106185805e-27	3.75396510969e-25	ENSG00000106034.17
UBE2C	3696.6582694	2.55596679762	0.235281401171	10.8634460051	1.7212863899e-27	4.71333116678e-25	ENSG00000175063.16
DIXDC1	650.681562048	-3.1709201658	0.292029151071	-10.8582316326	1.82244073204e-27	4.91902788446e-25	ENSG00000150764.13
TMOD4	13.1730020708	-3.19087591678	0.294361671829	-10.8399843531	2.22509108019e-27	5.92124941819e-25	ENSG00000163157.14
HLF	165.058849778	-4.49473564101	0.414816899614	-10.8354689628	2.3376455369e-27	6.1343714964e-25	ENSG00000108924.13
GTSE1	824.142110756	2.34518878922	0.216600067882	10.8272763354	2.55646551109e-27	6.61669306391e-25	ENSG00000075218.18
PTGES3L	47.4254618419	-2.87417949452	0.265897098823	-10.809367636	3.10805141523e-27	7.9356112756e-25	ENSG00000267060.5
GPRASP1	321.011600175	-3.06657579921	0.283766574427	-10.8066843511	3.20028918763e-27	8.03789013833e-25	ENSG00000198932.12
LSM11	443.344213585	-1.76987740218	0.163790400047	-10.8057456461	3.23319387379e-27	8.03789013833e-25	ENSG00000155858.5
KIF2C	2101.52134064	2.32861977857	0.216609722451	10.7503012895	5.90683571666e-27	1.44939940299e-24	ENSG00000142945.12
RCC2	12710.6702408	1.24735982325	0.116544688249	10.7028457666	9.86995987991e-27	2.39080797399e-24	ENSG00000179051.13
MYLK	8725.78954886	-4.10408108135	0.384061918442	-10.6859880771	1.1838167242e-26	2.83127002368e-24	ENSG00000065534.18
POPDC2	395.660099003	-3.99040923524	0.373802226718	-10.6751885088	1.32987322242e-26	3.14082808306e-24	ENSG00000121577.13
ZWINT	2252.57557085	2.18195864487	0.204636163192	10.6626248794	1.52239014382e-26	3.5511159725e-24	ENSG00000122952.16
PALLD	8539.97517196	-3.11794468937	0.293123856697	-10.6369530085	2.00581683298e-26	4.62169551737e-24	ENSG00000129116.17
EGR1	12232.5287275	-3.34119729774	0.314507441972	-10.6235874	2.31490209317e-26	5.26960965644e-24	ENSG00000120738.7
DNAJB4	813.207314951	-2.25387458154	0.212641387566	-10.5994162629	2.99845907512e-26	6.74439116254e-24	ENSG00000162616.8
CDCA8	1454.23351813	2.29299328316	0.216569958331	10.5877717336	3.39578978713e-26	7.54824143978e-24	ENSG00000134690.10
GSN	21494.2411327	-2.41093197426	0.228447790412	-10.5535359739	4.89206231035e-26	1.07477471269e-23	ENSG00000148180.16
ARHGAP39	744.493109764	1.69397431714	0.160642918668	10.5449672552	5.3591522529e-26	1.16386003065e-23	ENSG00000147799.11
ITPR1	1203.97542673	-2.83454680414	0.269047333289	-10.5354948867	5.92706971923e-26	1.27256880994e-23	ENSG00000150995.17
KCNMA1	723.568169561	-3.99568986	0.379349843986	-10.5329946047	6.08667392539e-26	1.29215300164e-23	ENSG00000156113.20
RAB9B	140.240944439	-3.50787335601	0.333106313915	-10.530792151	6.23079104543e-26	1.30805073347e-23	ENSG00000123570.3
SYNPO2	7564.75138414	-4.83420034323	0.46045683513	-10.4987047089	8.75735116313e-26	1.81825706457e-23	ENSG00000172403.10
FLNA	66766.3831587	-3.24637931354	0.310084675012	-10.4693316863	1.1948355772e-25	2.45382862996e-23	ENSG00000196924.14
DMGDH	19.876733065	-3.10377757303	0.296915150743	-10.4534159515	1.4134079922e-25	2.87149791449e-23	ENSG00000132837.14
HMGB3	4584.64327251	1.9576188976	0.187829078691	10.4223420103	1.96064711837e-25	3.94090070792e-23	ENSG00000029993.14
ZFP36	15644.2517588	-2.86302326991	0.274803566032	-10.418435653	2.04285555958e-25	4.06291715187e-23	ENSG00000128016.5
FBXL22	143.58405118	-3.34041653963	0.320667775545	-10.4170633733	2.07253828661e-25	4.07901441533e-23	ENSG00000197361.6
C21orf58	446.239358075	2.45390549339	0.235641541603	10.4137219469	2.14661354893e-25	4.18124911274e-23	ENSG00000160298.17
STIL	731.17919766	2.13507711204	0.205403197554	10.3945660898	2.62478879196e-25	5.06048565665e-23	ENSG00000123473.15
ZNF106	2169.51364503	-1.5868762454	0.153482234971	-10.3391525782	4.68663406797e-25	8.94437010912e-23	ENSG00000103994.16
FOXN3	2654.95374529	-1.70580627802	0.165107413816	-10.3314941383	5.07636180867e-25	9.5912780013e-23	ENSG00000053254.15
AP000349.2	813.838884965	4.85843273676	0.470669596452	10.3223849031	5.58191336734e-25	1.04420466498e-22	ENSG00000280178.1
STAT5B	2972.15126401	-1.15288104232	0.111713679919	-10.3199629907	5.72452191143e-25	1.06038349995e-22	ENSG00000173757.9
RCAN2	713.474429053	-3.16605666522	0.306868671381	-10.317301701	5.8853910444e-25	1.07959784848e-22	ENSG00000172348.14
ITGB1BP2	70.5839958252	-2.87772427422	0.279048364432	-10.3126362345	6.17828979633e-25	1.12016521197e-22	ENSG00000147166.10
ROCK2	2711.47680202	-1.36821365066	0.132682844686	-10.3119107364	6.22511629391e-25	1.12016521197e-22	ENSG00000134318.13
ZEB1	1019.80725258	-2.95512980351	0.28660638671	-10.3107604734	6.30008054946e-25	1.12295964058e-22	ENSG00000148516.21
VCL	8783.28620303	-1.91773468433	0.186097766981	-10.3049849305	6.69021627849e-25	1.18135463893e-22	ENSG00000035403.16
ADAMTS1	3968.68694738	-3.31859566184	0.322067502609	-10.3040376162	6.75645328018e-25	1.18200396552e-22	ENSG00000154734.14
AKAP6	238.957181489	-3.79812047969	0.369283584267	-10.2851051103	8.22522807236e-25	1.42575650641e-22	ENSG00000151320.10
FAM72D	307.957899464	2.62672366053	0.255423959186	10.2837794422	8.33919219853e-25	1.43236997636e-22	ENSG00000215784.5
FANCA	1372.15719452	2.02816196924	0.197303723521	10.2793902368	8.72780164363e-25	1.48561337166e-22	ENSG00000187741.14
NR4A1	8759.39509083	-3.65810690872	0.356120223949	-10.2721122327	9.41209844376e-25	1.58525081977e-22	ENSG00000123358.19
EIF2AK1	9031.4718765	0.976820830693	0.0951009570078	10.2714090523	9.48096446672e-25	1.58525081977e-22	ENSG00000086232.12
POLQ	603.350464421	2.27034238711	0.221392059542	10.2548501144	1.12550479953e-24	1.86537611249e-22	ENSG00000051341.13
ALDH1B1	2793.75347691	-2.6056168503	0.2544583371	-10.2398564731	1.3143119938e-24	2.15935746182e-22	ENSG00000137124.6
GLP2R	97.7810364613	-5.04430495086	0.493000062004	-10.2318545973	1.42758880176e-24	2.32524679487e-22	ENSG00000065325.12
KLHL42	1513.57048212	-1.59864784564	0.156331337383	-10.2260229612	1.51618607072e-24	2.44844612138e-22	ENSG00000087448.9
CCDC69	1983.03013477	-2.73980112161	0.268176995333	-10.2163912986	1.67459329211e-24	2.68133607298e-22	ENSG00000198624.12
COL11A1	1643.8492784	5.41063792816	0.530479738237	10.1995185455	1.99257790373e-24	3.16367789185e-22	ENSG00000060718.18
CASP2	2546.77848963	1.17523485497	0.115286083653	10.1940738877	2.10743473904e-24	3.31815599662e-22	ENSG00000106144.19
FAM72B	356.225062248	2.46915914362	0.242385372875	10.1869148057	2.26849276974e-24	3.54222333814e-22	ENSG00000188610.12
CENPA	510.627680035	2.55596942468	0.251037343179	10.1816303197	2.39514461462e-24	3.7093329794e-22	ENSG00000115163.14
PDE4D	999.536971646	-2.37783951662	0.233717602646	-10.1739855694	2.59085434168e-24	3.9798050351e-22	ENSG00000113448.16
ITGA8	502.858768949	-3.33688691355	0.329115193696	-10.1389634312	3.71015467613e-24	5.65319858475e-22	ENSG00000077943.7
LIMS2	1452.75323013	-3.30797128546	0.32676456247	-10.123408917	4.34995718506e-24	6.57504728436e-22	ENSG00000072163.18
CKAP2L	748.261947889	2.51743102441	0.24902391144	10.109193972	5.02963600054e-24	7.54205893605e-22	ENSG00000169607.12
FBXO30	820.757095065	-1.51112239228	0.149616967438	-10.0999399878	5.52760053322e-24	8.22350271454e-22	ENSG00000118496.4
SLC2A4	236.031758193	-4.53692827082	0.44928354718	-10.0981402486	5.62997124366e-24	8.31036536544e-22	ENSG00000181856.14
PKMYT1	1544.28696919	2.41712255313	0.239667268219	10.0853260902	6.41518205432e-24	9.39600385538e-22	ENSG00000127564.16
TEAD1	2632.91645474	-2.06331826433	0.205077461783	-10.0611654074	8.20215785088e-24	1.19208900334e-21	ENSG00000187079.14
ACACB	666.174756588	-2.75148085659	0.273550682619	-10.05839514	8.43623182863e-24	1.21674934481e-21	ENSG00000076555.15
CALD1	13210.306477	-3.14334721181	0.313010780402	-10.0422969707	9.93336624849e-24	1.42182592348e-21	ENSG00000122786.19
LPPR4	144.595819977	-3.49194597816	0.348094507834	-10.0316031985	1.10704294882e-23	1.5611635818e-21	ENSG00000117600.12
ARID5B	3097.92508386	-2.02952923971	0.202313845653	-10.0315884618	1.10720821404e-23	1.5611635818e-21	ENSG00000150347.14
MBNL1	5201.56890403	-1.3445239856	0.134224514175	-10.0169778513	1.28368195943e-23	1.79658421789e-21	ENSG00000152601.17
RNF122	485.397534966	-2.1062735666	0.210298141728	-10.0156546762	1.30097685708e-23	1.80740123071e-21	ENSG00000133874.1
ILK	5101.52557915	-1.66345563431	0.166156403152	-10.0113844712	1.35838096798e-23	1.87337591307e-21	ENSG00000166333.13
