	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
SEC31B	58	56			-3.6565	1.0834	ENSG00000075826.16
CORO6	58	56			-5.1645	0.9718	ENSG00000167549.18
LENG8	58	56	1.35092206803e-09	0.0012	-3.101	0.9036	ENSG00000167615.16
KANK3	58	56	1.9765554915e-08	0.0142	-4.0736	0.8213	ENSG00000186994.11
PEAR1	58	55	3.53433887084e-10	0.0138	-3.6876	0.8682	ENSG00000187800.13
ADCY4	58	55	8.96795920495e-08	0.0125	-3.8546	0.6833	ENSG00000129467.13
MYO15B	58	55	5.86494617811e-09	0.0046	-3.9549	0.9712	ENSG00000266714.6
TAL1	58	55			-4.0176	0.858	ENSG00000162367.11
RASGRP2	58	55			-3.7362	1.0424	ENSG00000068831.18
BTNL9	58	55	4.18587793769e-09	0.0078	-5.7157	1.4141	ENSG00000165810.16
LIMS2	58	55	1.94683630736e-07	0.0098	-3.5685	0.8535	ENSG00000072163.18
TCF21	58	54	1.5111777767e-08	0.0899	-4.3298	1.3037	ENSG00000118526.6
FCN3	58	54	2.28166996609e-09	0.0154	-5.9526	1.6193	ENSG00000142748.12
LCAT	58	54			-3.5295	0.726	ENSG00000213398.7
RNF112	58	54			-3.6164	0.8267	ENSG00000128482.15
AHSA2	58	53	2.35471663747e-07	0.0681	-2.7702	0.9612	ENSG00000173209.22
JMJD7-PLA2G4B	58	53			-3.0193	0.9494	ENSG00000168970.20
FAM193B	58	53	8.93402295109e-07	0.011	-2.8805	0.6862	ENSG00000146067.15
GABBR1	58	53	3.11473962531e-09	0.0159	-3.3876	1.0195	ENSG00000204681.10
TBX3	58	53	5.20201703216e-07	0.0178	-3.3414	0.9245	ENSG00000135111.14
ARHGAP6	58	53			-3.5729	0.861	ENSG00000047648.21
PPP1R12C	58	53	9.53080648756e-07	0.0245	-1.9848	0.6631	ENSG00000125503.12
ACVRL1	58	52	2.26866668304e-06	0.0321	-2.8974	0.799	ENSG00000139567.12
CENPT	58	52	1.69405950239e-06	0.0142	-2.3163	0.6187	ENSG00000102901.12
CSAD	58	52			-2.8838	0.8547	ENSG00000139631.18
SLC11A1	58	52	3.69322752874e-06	0.042	-4.2675	1.0679	ENSG00000018280.16
CLCN6	58	52	1.60906193583e-07	0.0148	-1.9887	0.5948	ENSG00000011021.21
TBX2	58	52	8.51024430102e-06	0.0081	-3.716	0.8671	ENSG00000121068.13
TUBGCP6	58	52	3.43678864819e-09	0.0308	-2.0547	0.7029	ENSG00000128159.11
GPR17	58	52			-5.1045	1.1779	ENSG00000144230.16
MYO7B	58	52			-4.5105	1.3959	ENSG00000169994.18
NOTCH4	58	51	3.74550718086e-06	0.0153	-3.1825	0.6174	ENSG00000204301.6
DNHD1	58	51			-3.0657	0.9634	ENSG00000179532.12
GOLM1	58	51			3.177	1.2946	ENSG00000135052.16
AGAP6	58	51			-2.3716	0.7602	ENSG00000204149.9
ADRA1A	58	51			-5.1213	1.3719	ENSG00000120907.17
OCIAD2	58	51			2.9679	1.1381	ENSG00000145247.11
GRASP	58	51	4.08910831931e-06	0.0146	-3.8592	0.8764	ENSG00000161835.10
AGTR1	58	51			-3.6963	1.3301	ENSG00000144891.17
STARD8	58	51	1.77690558967e-07	0.0434	-2.7883	0.8479	ENSG00000130052.13
MAN2C1	58	51	1.39289264765e-06	0.0082	-2.4621	0.673	ENSG00000140400.14
UBAP1L	58	51			-2.9251	0.952	ENSG00000246922.8
USHBP1	58	51			-3.4069	0.6488	ENSG00000130307.11
CA4	58	51			-5.8923	1.8984	ENSG00000167434.9
ATG16L2	58	50	3.87290155519e-06	0.0117	-3.3594	0.7909	ENSG00000168010.10
PLA2G4B	58	50			-3.4435	1.1233	ENSG00000243708.8
NPR1	58	50	1.1098951308e-07	0.1138	-3.3591	1.054	ENSG00000169418.9
GALNT7	58	50			2.3824	1.0578	ENSG00000109586.11
MICAL1	58	50	4.11770018656e-07	0.0117	-2.5084	0.6969	ENSG00000135596.17
NPIPA1	58	50	3.37792910727e-07	0.0126	-2.345	0.8096	ENSG00000183426.15
GRK5	58	50	9.1299167135e-06	0.0207	-2.8902	0.7287	ENSG00000198873.11
ADAM33	58	50			-4.5965	1.2228	ENSG00000149451.17
TRIM3	58	50			-1.9763	0.5978	ENSG00000110171.18
