	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
LCAT	109	109	1.80794096893e-16	0.0	-3.8472	0.7953	ENSG00000213398.7
EGFL8	109	109	8.51700000511e-14	0.0	-3.4954	0.8358	ENSG00000241404.6
CENPT	109	109	3.24400721596e-17	0.0	-2.7677	0.5662	ENSG00000102901.12
CHKB	109	108	1.10141021406e-12	0.0011	-2.4175	0.5305	ENSG00000100288.19
MAN2C1	109	108	1.77947026862e-11	0.0489	-2.8584	0.5768	ENSG00000140400.14
POU6F1	109	108	1.44173135543e-09	0.0004	-2.459	0.6768	ENSG00000184271.15
MYO15B	109	108	3.48628869226e-17	0.0014	-4.2656	1.081	ENSG00000266714.6
TAF1C	109	108	1.14504779417e-10	0.0015	-2.7358	0.5866	ENSG00000103168.16
LGI4	109	108	4.09342280283e-09	0.0017	-4.9971	1.0289	ENSG00000153902.13
LENG8	109	108	4.50911455051e-12	0.0048	-3.4272	0.7237	ENSG00000167615.16
CLCN6	109	108	2.73652756319e-12	0.0001	-1.9939	0.4361	ENSG00000011021.21
PRCD	109	107	5.6291676984e-10	0.0018	-4.5586	1.0325	ENSG00000214140.10
FAM193B	109	107	5.74964900885e-12	0.0012	-2.7106	0.5461	ENSG00000146067.15
HOXD4	109	107	1.03158424003e-10	0.0016	-4.52	1.3701	ENSG00000170166.5
TDRD10	109	107	3.98322314014e-10	0.0003	-4.5251	1.0082	ENSG00000163239.12
TMEM259	109	107	1.34714520555e-08	0.003	-2.1397	0.5639	ENSG00000182087.12
ADCY4	109	107	3.14299411899e-10	0.0004	-4.4043	0.9314	ENSG00000129467.13
LY6G5B	109	107	4.92819523959e-12	0.0018	-3.8213	0.9646	ENSG00000240053.8
ENGASE	109	106	3.95036428744e-11	0.0126	-2.7824	0.7256	ENSG00000167280.16
ADAM33	109	106	5.97671794824e-11	0.0007	-5.7369	1.5442	ENSG00000149451.17
SEC31B	109	106	6.05169303381e-15	0.0005	-3.7315	1.1247	ENSG00000075826.16
ARGLU1	109	106	3.97342595409e-13	0.0078	-2.5028	0.6103	ENSG00000134884.13
ROBO3	109	106	3.16229030865e-09	0.093	-3.8375	1.0103	ENSG00000154134.14
PPP1R12C	109	105	1.24368777912e-08	0.0786	-2.166	0.6132	ENSG00000125503.12
SLC25A27	109	105	4.68295770687e-13	0.0796	-4.6185	1.4495	ENSG00000153291.15
SLC26A10	109	105	1.16271234719e-08	0.0039	-4.6219	1.3291	ENSG00000135502.16
SPRY2	109	105	2.90625649071e-11	0.0279	-3.4339	1.0233	ENSG00000136158.10
TTLL3	109	105	2.85783634255e-08	0.0671	-3.2237	0.8106	ENSG00000214021.15
RAPGEF3	109	105	3.75612899023e-07	0.0009	-4.187	0.9739	ENSG00000079337.15
COL10A1	109	104	6.59265011314e-10	0.004	7.6385	1.579	ENSG00000123500.9
PEAR1	109	104	2.66704778373e-11	0.0054	-3.8353	0.9863	ENSG00000187800.13
TSPYL2	109	104	7.92066913665e-07	0.0303	-2.8523	0.5891	ENSG00000184205.14
PHYKPL	109	104	8.21846097769e-09	0.0706	-2.0312	0.5604	ENSG00000175309.14
CLDN5	109	104	1.20358597223e-08	0.0017	-5.5723	1.4318	ENSG00000184113.9
KANK3	109	104	1.05731627634e-08	0.0024	-4.2996	1.0474	ENSG00000186994.11
RP11-793H13.10	109	104	5.51925035916e-08	0.0153	-3.2874	0.8378	ENSG00000267281.2
CLASRP	109	104	1.34459895584e-07	0.0049	-2.28	0.61	ENSG00000104859.14
PPT2-EGFL8	109	104	2.99067658754e-08	0.0014	-3.3536	0.716	ENSG00000258388.7
FXYD1	109	104	8.59979753505e-15	0.0191	-5.0699	1.7738	ENSG00000266964.5
AHSA2	109	103	8.35534675588e-11	0.0948	-3.0063	0.7999	ENSG00000173209.22
MICU3	109	103	7.82387388795e-12	0.0392	-3.437	1.0434	ENSG00000155970.11
BRCC3	109	103	2.66534238017e-10	0.0264	1.6252	0.4516	ENSG00000185515.14
GOLGA6L4	109	103	1.74659187386e-09	0.0291	-3.3706	1.0558	ENSG00000184206.11
RP11-106M3.2	109	103	3.51250427723e-07	0.027	-3.9503	1.3935	ENSG00000260729.1
CCNL2	109	103	2.96355615852e-15	0.0513	-2.8084	0.7823	ENSG00000221978.11
FAM156A	109	103	3.35738406604e-08	0.0816	-2.8156	0.7547	ENSG00000268350.7
CAPN3	109	103	1.9099310103e-13	0.0068	-3.8867	1.0972	ENSG00000092529.22
AGAP6	109	103	3.48782735763e-09	0.0399	-2.4663	0.7434	ENSG00000204149.9
MYH3	109	103	5.57759313237e-08	0.0018	-2.966	0.9068	ENSG00000109063.14
STARD9	109	102	1.5419171298e-08	0.0342	-3.6465	0.8865	ENSG00000159433.11
GPR17	109	102	2.26741546264e-07	0.0086	-5.566	1.3115	ENSG00000144230.16
KIAA0895L	109	102	4.41866210696e-09	0.0122	-2.7145	0.6739	ENSG00000196123.12
HIF3A	109	102	2.45340280625e-10	0.0317	-6.7897	1.8052	ENSG00000124440.15
MMP11	109	102	1.92943822442e-10	0.0135	5.5452	1.5242	ENSG00000099953.9
RTEL1-TNFRSF6B	109	102	1.73767875752e-10	0.0128	-3.2925	0.8923	ENSG00000026036.20
WSB1	109	102	3.85170604463e-08	0.093	-2.3575	0.6685	ENSG00000109046.14
